,Team,MatchID,Split No.,Period,Delta Time,Split Reason,Splitting Team,Delta xG,Weakly Connected,Strongly Connected,Average Shortest Path,Radius,Diameter,Eccentricity Mean,Central Node,Average Eigenvector Centrality,Density,Mean Clustering
3212,NorthEast United,3817865,2,2,19,break,Odisha,0.064635672,True,True,1.5818181818181818,2,3,2.4545454545454546,Hernán Daniel Santana Trujillo,0.2840908963483315,0.5,0.6683589311338435
3213,NorthEast United,3817865,3,2,29,sub,Odisha,0.133122184,True,True,1.6590909090909092,2,3,2.5,Gurjinder Kumar,0.2749909566248781,0.4090909090909091,0.47092124314562434
3214,Odisha,3817865,0,1,16,game start,,0.779405337,True,True,1.8272727272727274,2,4,2.909090909090909,Sahil Panwar,0.2800803205421053,0.37272727272727274,0.4083465814651415
3215,Odisha,3817865,1,1,30,goal,NorthEast United,0.2275067,True,True,1.6545454545454545,2,3,2.5454545454545454,Ariday Cabrera Suárez,0.2767472964730765,0.42727272727272725,0.4632852907228312
3216,Odisha,3817865,2,2,19,break,Odisha,0.208602852,True,True,1.7727272727272727,2,3,2.6666666666666665,Liridon Krasniqi,0.2628991574441999,0.3560606060606061,0.39455448327227516
3217,Odisha,3817865,3,2,29,sub,Odisha,0.740926394,True,False,1.5897435897435896,Error,Error,Error,Error,0.24726049775845155,0.358974358974359,0.43859192044505074
3218,Odisha,3817860,0,1,45,game start,,0.2557047,True,True,1.4272727272727272,2,3,2.1818181818181817,Arshdeep Singh Saini,0.29159795237394837,0.6181818181818182,0.6849591280115662
3219,Odisha,3817860,1,2,17,break,Hyderabad,0.090556149,True,True,1.7,2,3,2.6363636363636362,Arshdeep Singh Saini,0.27677525107855105,0.38181818181818183,0.4489790942084778
3220,Odisha,3817860,2,2,33,sub,Hyderabad,0.319407494,True,True,1.8012820512820513,2,4,2.769230769230769,Lalhrezuala Sailung,0.24408437426146667,0.358974358974359,0.5135913788424525
3221,Hyderabad,3817860,0,1,47,game start,,0.955576342,True,True,1.4,2,3,2.090909090909091,Akash Mishra,0.29606404623697086,0.6090909090909091,0.6317729867889923
3222,Hyderabad,3817860,1,2,17,break,Hyderabad,0.70723786,True,True,1.7818181818181817,2,4,2.8181818181818183,Akash Mishra,0.28757832877210276,0.36363636363636365,0.3787475985406902
3223,Hyderabad,3817860,2,2,33,sub,Hyderabad,0.234596123,True,True,1.7878787878787878,2,4,2.75,Joel Joseph Chianese,0.26883510508099767,0.3939393939393939,0.48410589323309294
3224,Goa,3817853,0,1,51,game start,,0.8898947030000001,True,True,1.3,2,2,2,Aibanbha Kupar Dohling,0.29042007076141657,0.7,0.7701953164995274
3225,Goa,3817853,1,2,18,break,Goa,0.136073608,True,True,1.6363636363636365,2,3,2.3636363636363638,Eduardo Bedia Peláez,0.2750033839595331,0.44545454545454544,0.5578505453965625
3226,Goa,3817853,2,2,35,sub,Goa,0.13572177600000002,True,True,1.4696969696969697,2,3,2.25,Aibanbha Kupar Dohling,0.2696912735437472,0.553030303030303,0.7024919574821503
3227,East Bengal,3817853,0,1,45,game start,,0.723204409,True,True,1.7181818181818183,2,4,2.6363636363636362,Adil Khan,0.2811137263662866,0.4090909090909091,0.4390892188879805
3228,East Bengal,3817853,1,2,18,break,Goa,0.0,True,False,1.8181818181818181,Error,Error,Error,Error,0.23685240236487237,0.23636363636363636,0.26657046657046657
3229,East Bengal,3817853,2,2,35,sub,Goa,0.023983167,True,False,2.106060606060606,Error,Error,Error,Error,0.23482419133651428,0.18181818181818182,0.19024122807017543
3230,Odisha,3817851,0,1,26,game start,,0.07047799,True,True,1.6727272727272726,2,3,2.5454545454545454,Héctor Rodas Ramírez,0.28870670852223873,0.41818181818181815,0.4557310344684807
3231,Odisha,3817851,1,1,21,goal,Odisha,0.08480499,True,False,1.7,Error,Error,Error,Error,0.28381576094873445,0.32222222222222224,0.5403106947697112
3232,Odisha,3817851,2,2,23,break,Odisha,0.331312098,True,True,1.6363636363636365,2,3,2.6363636363636362,Arshdeep Singh Saini,0.27077533587457153,0.45454545454545453,0.48840191694413027
3233,Odisha,3817851,3,2,26,sub,Kerala Blasters,0.140560458,True,True,1.7756410256410255,2,4,2.6923076923076925,Héctor Rodas Ramírez,0.2669382892147227,0.391025641025641,0.4529042607751218
3234,Kerala Blasters,3817851,0,1,27,game start,,0.24955298999999997,True,True,1.509090909090909,2,3,2.1818181818181817,Adrián Nicolás Luna Retamar,0.29271115469219433,0.509090909090909,0.5252226105367577
3235,Kerala Blasters,3817851,1,1,17,goal,Odisha,0.486535292,True,True,1.4272727272727272,2,3,2.090909090909091,Adrián Nicolás Luna Retamar,0.29022869919309824,0.5818181818181818,0.6076707655934105
3236,Kerala Blasters,3817851,2,2,24,break,Odisha,0.27549672000000003,True,True,1.6181818181818182,2,3,2.5454545454545454,Adrián Nicolás Luna Retamar,0.27331297192645104,0.4818181818181818,0.59322251357108
3237,Kerala Blasters,3817851,3,2,26,sub,Kerala Blasters,0.074476826,True,False,2.1043956043956045,Error,Error,Error,Error,0.23275142122636494,0.21978021978021978,0.22536980177634
3238,Jamshedpur,3817850,0,1,47,game start,,0.33300891200000005,True,True,1.4636363636363636,2,3,2.1818181818181817,Greg Stewart,0.2934627859757343,0.5545454545454546,0.6578469494036692
3239,Jamshedpur,3817850,1,2,19,break,Jamshedpur,0.087168613,True,True,1.8363636363636364,2,4,2.909090909090909,Laldinliana Renthlei,0.2831788599394207,0.33636363636363636,0.3726891325728535
3240,Jamshedpur,3817850,2,2,30,sub,Jamshedpur,0.789229238,True,True,1.5363636363636364,2,3,2.090909090909091,Alexandre Monteiro de Lima,0.2836124676736841,0.4909090909090909,0.6111811686486676
3241,East Bengal,3817850,0,1,45,game start,,0.2943317217,True,False,1.4636363636363636,Error,Error,Error,Error,0.2650863781989841,0.42727272727272725,0.5617600083748974
3242,East Bengal,3817850,1,2,19,break,Jamshedpur,0.087347135,True,True,2.6666666666666665,3,6,4.666666666666667,Amarjit Singh Kiyam Singh,0.3037340809119455,0.20833333333333334,0.12654320987654322
3243,East Bengal,3817850,2,2,29,sub,Jamshedpur,0.017801462,True,False,2.0,Error,Error,Error,Error,0.27050044967831266,0.24545454545454545,0.35609388891122634
3244,Mumbai City,3817849,0,1,22,game start,,0.21082814,True,True,1.7454545454545454,2,4,2.6363636363636362,Bradden Inman,0.2859804553196989,0.41818181818181815,0.3959467159219344
3245,Mumbai City,3817849,1,1,23,goal,Mumbai City,0.12735794,True,True,1.5444444444444445,2,3,2.4,Lalengmawia Ralte,0.3010344462562219,0.5222222222222223,0.5769483381791025
3246,Mumbai City,3817849,2,2,20,break,Bengaluru,0.17976854,True,True,1.4727272727272727,2,3,2.1818181818181817,Amey Ganesh Ranawade,0.29098400492165705,0.5454545454545454,0.5995574242851535
3247,Mumbai City,3817849,3,2,29,sub,Bengaluru,0.586523973,True,True,1.5454545454545454,2,3,2.1666666666666665,Amey Ganesh Ranawade,0.28014945329688634,0.4696969696969697,0.49830254327442686
3248,Bengaluru,3817849,0,1,22,game start,,0.711429359,True,True,1.709090909090909,2,3,2.6363636363636362,Bruno Edgar Silva Almeida,0.2819040109516592,0.42727272727272725,0.5363527500211915
3249,Bengaluru,3817849,1,1,27,goal,Mumbai City,1.006276076,True,False,1.8181818181818181,Error,Error,Error,Error,0.25517962258233184,0.3,0.318024210637847
3250,Bengaluru,3817849,2,2,21,break,Bengaluru,0.12008474,True,False,1.518181818181818,Error,Error,Error,Error,0.2658107763687606,0.4090909090909091,0.4800326644320362
3251,Bengaluru,3817849,3,2,29,sub,Bengaluru,0.315645921,True,True,1.7651515151515151,2,4,2.5,Ajith Kumar,0.27035939421201,0.3712121212121212,0.38638923608200926
3252,Goa,3817848,0,1,52,game start,,0.112491997,True,True,1.2818181818181817,2,2,2,Alberto Noguera Ripoll,0.2944066210164902,0.7181818181818181,0.7565249204072336
3253,Goa,3817848,1,2,18,break,Goa,0.06143115,True,True,1.8205128205128205,2,4,2.6923076923076925,Saviour Gama,0.2649001830146822,0.36538461538461536,0.4954637823299081
3254,Goa,3817848,2,2,31,sub,ATK Mohun Bagan,0.5353388235,True,True,1.5769230769230769,2,3,2.642857142857143,Airam López Cabrera,0.24844352267837694,0.489010989010989,0.6393033758175635
3255,ATK Mohun Bagan,3817848,0,1,45,game start,,0.18634594100000001,True,True,1.4090909090909092,2,3,2.1818181818181817,Amrinder Singh,0.29583513011386275,0.6090909090909091,0.6056704253486143
3256,ATK Mohun Bagan,3817848,1,2,19,break,Goa,1.390107979,True,True,2.4,3,7,4.7272727272727275,Pritam Kotal,0.25077519636266365,0.2818181818181818,0.23312977871801402
3257,ATK Mohun Bagan,3817848,2,2,31,sub,ATK Mohun Bagan,0.691220495,True,False,1.7857142857142858,Error,Error,Error,Error,0.19264237451737443,0.17032967032967034,0.349616769784837
3258,NorthEast United,3813318,0,1,28,game start,,0.6245373000000001,True,False,2.409090909090909,Error,Error,Error,Error,0.2099172976152601,0.23636363636363636,0.22510442773600667
3259,NorthEast United,3813318,1,1,18,goal,Mumbai City,0.038240444,True,True,1.690909090909091,2,3,2.4545454545454546,Deshorn Brown,0.28821703616642885,0.4,0.39174561192932766
3260,NorthEast United,3813318,2,2,27,break,NorthEast United,0.684753165,True,False,1.5454545454545454,Error,Error,Error,Error,0.2756566636547744,0.34545454545454546,0.4511774048481761
3261,NorthEast United,3813318,3,2,24,sub,Mumbai City,1.277949864,True,True,2.053030303030303,3,5,3.5833333333333335,Mathias Coureur,0.25904911004091075,0.2803030303030303,0.3077009916277202
3262,Mumbai City,3813318,0,1,28,game start,,0.39586950600000004,True,True,1.5454545454545454,2,3,2.4545454545454546,Ahmed Jahouh,0.27754217656843544,0.509090909090909,0.6638266611956555
3263,Mumbai City,3813318,1,1,17,goal,Mumbai City,0.41920757,True,False,1.6818181818181819,Error,Error,Error,Error,0.2714719568192668,0.36363636363636365,0.4362672216686021
3264,Mumbai City,3813318,2,2,27,break,NorthEast United,0.6991551429999999,True,True,1.3909090909090909,1,2,1.9090909090909092,Lalengmawia Ralte,0.29882073622927036,0.6090909090909091,0.6597106534549929
3265,Mumbai City,3813318,3,2,24,sub,Mumbai City,0.939641167,True,True,1.8333333333333333,2,4,3.0833333333333335,Ahmed Jahouh,0.2574639968726009,0.3712121212121212,0.5068218736473832
3266,Bengaluru,3813287,0,1,17,game start,,1.1122478949999999,True,True,1.9727272727272727,2,5,3,Gurpreet Singh Sandhu,0.2766196051292104,0.32727272727272727,0.41777074551464793
3267,Bengaluru,3813287,1,1,27,goal,ATK Mohun Bagan,0.323981035,True,False,1.9444444444444444,Error,Error,Error,Error,0.2953293053312515,0.26666666666666666,0.34537593984962406
3268,Bengaluru,3813287,2,2,26,break,ATK Mohun Bagan,0.8580041199999999,True,True,1.7,2,3,2.6,Bruno Edgar Silva Almeida,0.30606581948604383,0.3888888888888889,0.3885210953477207
3269,Bengaluru,3813287,3,2,22,goal,ATK Mohun Bagan,0.30761480900000004,True,True,2.481818181818182,3,6,4.545454545454546,Danish Farooq Bhat,0.26282228784434614,0.21818181818181817,0.13103212576896786
3270,ATK Mohun Bagan,3813287,0,1,15,game start,,0.216863751,True,False,1.375,Error,Error,Error,Error,0.29080567278410274,0.2857142857142857,0.4977764423076923
3271,ATK Mohun Bagan,3813287,1,1,31,goal,ATK Mohun Bagan,0.45852194300000004,True,False,1.509090909090909,Error,Error,Error,Error,0.2730887585399114,0.36363636363636365,0.398387766626106
3272,ATK Mohun Bagan,3813287,2,2,25,break,ATK Mohun Bagan,0.963531046,True,True,1.790909090909091,2,4,3.1818181818181817,Amrinder Singh,0.27096629101090186,0.4,0.38917289367363883
3273,ATK Mohun Bagan,3813287,3,2,23,goal,ATK Mohun Bagan,0.32808693,True,False,1.8333333333333333,Error,Error,Error,Error,0.22985616153219052,0.22435897435897437,0.3424221078067232
3274,Mumbai City,3813270,0,1,16,game start,,0.03634385,True,True,1.7454545454545454,2,3,2.5454545454545454,Lalengmawia Ralte,0.2902084797844291,0.35454545454545455,0.4268564818030059
3275,Mumbai City,3813270,1,1,29,sub,Goa,1.4398062740000002,True,True,1.5818181818181818,2,3,2.272727272727273,Ahmed Jahouh,0.29008984808699606,0.45454545454545453,0.4934703262575633
3276,Mumbai City,3813270,2,2,27,break,Goa,0.07545254300000001,True,True,1.9166666666666667,2,4,2.9166666666666665,Amey Ganesh Ranawade,0.2769751442612912,0.32575757575757575,0.45485739570304634
3277,Mumbai City,3813270,3,2,22,sub,Mumbai City,0.453185437,True,True,1.9,2,4,3.1818181818181817,Ahmed Jahouh,0.2580597496570985,0.34545454545454546,0.3639121631057115
3278,Goa,3813270,0,1,15,game start,,0.0154153425,True,True,1.6333333333333333,2,3,2.5,Eduardo Bedia Peláez,0.291993089821736,0.43333333333333335,0.528775224603398
3279,Goa,3813270,1,1,31,sub,Goa,0.0,True,True,1.4636363636363636,2,3,2.090909090909091,Airam López Cabrera,0.2920209200537567,0.5454545454545454,0.6875009968406312
3280,Goa,3813270,2,2,26,break,Goa,0.252769291,True,True,1.5909090909090908,2,3,2.25,Alexander Romario Jesuraj,0.27613631505412,0.48484848484848486,0.633151070056045
3281,Goa,3813270,3,2,21,sub,Mumbai City,0.064481653,True,False,1.6474358974358974,Error,Error,Error,Error,0.23042748439762767,0.2948717948717949,0.43874874748177917
3282,Jamshedpur,3813307,0,1,45,game start,,0.263879577,True,True,1.8909090909090909,3,5,3.4545454545454546,Laldinliana Renthlei,0.2631803910510194,0.37272727272727274,0.4565098932150122
3283,Jamshedpur,3813307,1,2,22,break,Bengaluru,0.09845913,True,False,1.4363636363636363,Error,Error,Error,Error,0.2396819151321745,0.2545454545454545,0.25079889807162536
3284,Jamshedpur,3813307,2,2,27,sub,Bengaluru,0.408903328,True,False,1.6454545454545455,Error,Error,Error,Error,0.24786409280358038,0.2545454545454545,0.31034814858344273
3285,Bengaluru,3813307,0,1,47,game start,,0.16956377299999997,True,True,1.4727272727272727,2,3,2.1818181818181817,Ajith Kumar,0.2923669114427827,0.5454545454545454,0.6068989293131234
3286,Bengaluru,3813307,1,2,22,break,Bengaluru,0.127647617,True,True,1.7363636363636363,2,3,2.6363636363636362,Bruno Edgar Silva Almeida,0.28588121349774714,0.37272727272727274,0.35513006684383897
3287,Bengaluru,3813307,2,2,27,sub,Bengaluru,0.31269692299999996,True,False,1.5454545454545454,Error,Error,Error,Error,0.2701707706908866,0.3939393939393939,0.4435277201436572
3288,Chennaiyin,3813279,0,1,22,game start,,0.46109559099999997,True,True,1.5545454545454545,2,3,2.4545454545454546,Anirudh Thapa,0.28694425727515066,0.5,0.584444840796458
3289,Chennaiyin,3813279,1,1,22,goal,Odisha,0.164696581,True,True,1.5818181818181818,2,3,2.5454545454545454,Ariel Borysiuk,0.28274048633995297,0.4818181818181818,0.6039891461820173
3290,Chennaiyin,3813279,2,2,17,break,Odisha,0.46950350500000004,True,False,1.6636363636363636,Error,Error,Error,Error,0.2543554400760801,0.36363636363636365,0.5008683508683509
3291,Chennaiyin,3813279,3,2,32,goal,Odisha,1.0467169029999999,True,False,1.4615384615384615,Error,Error,Error,Error,0.24648577388336224,0.45054945054945056,0.5492905444627921
3292,Odisha,3813279,0,1,22,game start,,0.056261834000000004,True,True,1.7272727272727273,2,3,2.5454545454545454,Isaac Vanmalsawma Chhakchhuak,0.2864164550212536,0.4,0.4205102680763909
3293,Odisha,3813279,1,1,25,goal,Odisha,0.12783971,True,True,1.6727272727272726,2,4,2.727272727272727,Lalhrezuala Sailung,0.2802518065097992,0.41818181818181815,0.4692059452289282
3294,Odisha,3813279,2,2,17,break,Odisha,0.089455907,True,False,1.5454545454545454,Error,Error,Error,Error,0.25554505491167734,0.2803030303030303,0.32689603713585036
3295,Odisha,3813279,3,2,33,goal,Odisha,0.105419341,True,True,1.7121212121212122,2,3,2.5833333333333335,Deven Sawhney,0.27409641123580286,0.36363636363636365,0.4424346757811703
3296,ATK Mohun Bagan,3813281,0,1,17,game start,,0.432324288,True,True,1.6181818181818182,2,3,2.4545454545454546,Deepak Tangri,0.2793109824642811,0.43636363636363634,0.5344925100739054
3297,ATK Mohun Bagan,3813281,1,1,27,goal,Chennaiyin,0.013954366,True,False,1.788888888888889,Error,Error,Error,Error,0.2813093908693122,0.2777777777777778,0.31711161387631975
3298,ATK Mohun Bagan,3813281,2,2,26,break,Chennaiyin,0.344603003,True,False,1.2727272727272727,Error,Error,Error,Error,0.2795777616935813,0.5454545454545454,0.6073947545879025
3299,ATK Mohun Bagan,3813281,3,2,22,sub,Chennaiyin,0.102494893,True,False,1.7637362637362637,Error,Error,Error,Error,0.24412521874372942,0.2857142857142857,0.3298391747873866
3300,Chennaiyin,3813281,0,1,17,game start,,0.049568508,True,True,1.8636363636363635,2,4,3,Ariel Borysiuk,0.2708665896757016,0.36363636363636365,0.4893974574847489
3301,Chennaiyin,3813281,1,1,32,goal,Chennaiyin,0.48310256700000004,True,True,1.690909090909091,2,4,2.909090909090909,Slavko Damjanović,0.27669489220340776,0.42727272727272725,0.5946234779000162
3302,Chennaiyin,3813281,2,2,27,break,Chennaiyin,0.19445778600000002,True,True,1.5636363636363637,2,4,2.5454545454545454,Anirudh Thapa,0.2877121278375953,0.5181818181818182,0.5640456081281638
3303,Chennaiyin,3813281,3,2,22,sub,Chennaiyin,0.163058297,True,False,1.7121212121212122,Error,Error,Error,Error,0.2545954295522759,0.3484848484848485,0.5344019344127265
3304,Bengaluru,3813274,0,1,19,game start,,0.17932679499999998,True,True,1.7454545454545454,2,3,2.5454545454545454,Alan Henrique Costa,0.29889101288902703,0.37272727272727274,0.4338219835248698
3305,Bengaluru,3813274,1,1,27,goal,Mumbai City,0.813578252,True,True,2.25,3,5,3.5,Alan Henrique Costa,0.26382866296784574,0.22727272727272727,0.24771825396825398
3306,Bengaluru,3813274,2,2,17,break,Bengaluru,0.0,True,False,1.511111111111111,Error,Error,Error,Error,0.26108605210342334,0.28888888888888886,0.2564284604284604
3307,Bengaluru,3813274,3,2,33,sub,Mumbai City,0.1708519958,True,True,2.1666666666666665,3,4,3.3076923076923075,Alan Henrique Costa,0.24139505840578215,0.23717948717948717,0.42763903780149787
3308,Mumbai City,3813274,0,1,18,game start,,0.76,True,True,1.9,2,4,3,Mandar Rao Desai,0.2960652477527242,0.32222222222222224,0.19944261294261295
3309,Mumbai City,3813274,1,1,26,goal,Mumbai City,0.016493859,True,True,1.6,2,3,2.3636363636363638,Ahmed Jahouh,0.28634748166350027,0.4727272727272727,0.5403502928155879
3310,Mumbai City,3813274,2,2,17,break,Bengaluru,0.013620336,True,True,2.0272727272727273,3,5,3.6363636363636362,Ahmed Jahouh,0.264072406650657,0.3090909090909091,0.44986654172700685
3311,Mumbai City,3813274,3,2,33,sub,Mumbai City,0.24358598599999998,True,True,1.858974358974359,2,4,2.8461538461538463,Ahmed Jahouh,0.2569997614540137,0.3333333333333333,0.3956354681168577
3312,Goa,3813285,0,1,45,game start,,0.33976114099999993,True,True,1.4272727272727272,2,3,2.090909090909091,Aibanbha Kupar Dohling,0.28780041338698215,0.5909090909090909,0.6224334360655335
3313,Goa,3813285,1,2,17,break,Bengaluru,0.037299754,True,False,1.1944444444444444,Error,Error,Error,Error,0.26950909803786993,0.2777777777777778,0.19118183635727495
3314,Goa,3813285,2,2,33,sub,Bengaluru,0.33513486,True,False,0.7252747252747253,Error,Error,Error,Error,0.155575587424908,0.12087912087912088,0.11678004535147392
3315,Bengaluru,3813285,0,1,47,game start,,0.568796554,True,True,1.5363636363636364,2,3,2.3636363636363638,Alan Henrique Costa,0.29158409649798434,0.509090909090909,0.5148557130647093
3316,Bengaluru,3813285,1,2,16,break,Bengaluru,0.16146081199999998,True,True,2.388888888888889,3,5,3.8,Gurpreet Singh Sandhu,0.2832632124074614,0.23333333333333334,0.1463888888888889
3317,Bengaluru,3813285,2,2,33,sub,Bengaluru,0.344719216,True,True,1.643939393939394,2,4,2.75,Alan Henrique Costa,0.2625496472057798,0.45454545454545453,0.48981340693424963
3318,Odisha,3813317,0,1,48,game start,,0.9948829550000001,True,False,1.3181818181818181,Error,Error,Error,Error,0.26930869119589124,0.5454545454545454,0.7467502042350251
3319,Odisha,3813317,1,2,25,break,Odisha,0.22773664,True,True,1.490909090909091,2,3,2.272727272727273,Gaurav Bora,0.2902564404325457,0.5363636363636364,0.552691839101483
3320,Odisha,3813317,2,2,26,goal,East Bengal,0.45106279000000005,True,False,1.8454545454545455,Error,Error,Error,Error,0.2649468130142069,0.2545454545454545,0.2604189749644295
3321,East Bengal,3813317,0,1,45,game start,,0.070509976,True,True,1.3727272727272728,2,2,2,Amir Derviševič,0.2932360737998918,0.6272727272727273,0.6766340236533593
3322,East Bengal,3813317,1,2,23,break,Odisha,0.086946325,True,True,2.2051282051282053,2,5,3.6153846153846154,Raju Eknath Gaikwad,0.25488142243036827,0.2564102564102564,0.2565415524013086
3323,East Bengal,3813317,2,2,27,goal,East Bengal,1.273042964,True,True,1.6,2,4,2.727272727272727,Adil Khan,0.27283966946565236,0.4818181818181818,0.5377349485673215
3324,NorthEast United,3813316,0,1,45,game start,,0.892789475,True,True,1.5833333333333333,2,3,2.3333333333333335,Gurjinder Kumar,0.2762390976223742,0.45454545454545453,0.5025177075716679
3325,NorthEast United,3813316,1,2,22,break,Goa,0.081100707,True,True,2.036363636363636,2,4,3.272727272727273,Patrick Flottmann,0.2754237473825052,0.2909090909090909,0.17397222660380554
3326,NorthEast United,3813316,2,2,28,sub,Goa,0.335984099,True,True,2.1363636363636362,2,4,2.909090909090909,Khassa Camara,0.28335941575755674,0.2545454545454545,0.2636861640538111
3327,Goa,3813316,0,1,47,game start,,2.1643584154999997,True,True,1.2727272727272727,1,2,1.9090909090909092,Princeton Rebello,0.297275028022956,0.7272727272727273,0.7835032986099306
3328,Goa,3813316,1,2,22,break,Goa,0.097601104,True,True,1.606060606060606,2,3,2.3333333333333335,Alberto Noguera Ripoll,0.2750980602821905,0.4318181818181818,0.4716537111764686
3329,Goa,3813316,2,2,29,sub,Goa,0.06182092,True,False,1.664835164835165,Error,Error,Error,Error,0.23749477266658922,0.3241758241758242,0.4658737149356325
3330,Goa,3813315,0,1,45,game start,,0.104283704,True,True,1.3272727272727274,2,3,2.090909090909091,Aibanbha Kupar Dohling,0.2907197178462639,0.6818181818181818,0.7824018816332223
3331,Goa,3813315,1,2,26,break,Jamshedpur,0.40479949000000004,True,True,1.5378787878787878,2,3,2.25,Aibanbha Kupar Dohling,0.27058646178333956,0.49242424242424243,0.603495697260701
3332,Goa,3813315,2,2,23,sub,Jamshedpur,0.570793058,True,True,1.4111111111111112,2,2,2,Aibanbha Kupar Dohling,0.3098873785288495,0.5888888888888889,0.6014958821151201
3333,Jamshedpur,3813315,0,1,47,game start,,0.915674339,True,False,1.5636363636363637,Error,Error,Error,Error,0.23995602819337378,0.37272727272727274,0.49112490467743075
3334,Jamshedpur,3813315,1,2,26,break,Jamshedpur,0.405924682,True,False,1.288888888888889,Error,Error,Error,Error,0.22241886600886523,0.2,0.25855555555555554
3335,Jamshedpur,3813315,2,2,23,sub,Jamshedpur,0.73553552,True,False,0.875,Error,Error,Error,Error,0.20725804601802517,0.18055555555555555,0.33314339981006647
3336,ATK Mohun Bagan,3813314,0,1,23,game start,,0.494539001,True,True,1.9272727272727272,2,4,3.090909090909091,Amrinder Singh,0.2832095710984937,0.3181818181818182,0.25811147916411076
3337,ATK Mohun Bagan,3813314,1,1,25,goal,ATK Mohun Bagan,1.11019465,True,True,2.2,2,5,3.3636363636363638,Pritam Kotal,0.2893419074761546,0.24545454545454545,0.25997890997891
3338,ATK Mohun Bagan,3813314,2,2,19,break,ATK Mohun Bagan,0.7706924580000001,True,True,1.5909090909090908,2,3,2.4545454545454546,Amrinder Singh,0.2859582023285328,0.4636363636363636,0.5263647304823775
3339,ATK Mohun Bagan,3813314,3,2,30,sub,Kerala Blasters,0.21767801,True,False,2.032967032967033,Error,Error,Error,Error,0.23535431192555561,0.23626373626373626,0.24412749273430387
3340,Kerala Blasters,3813314,0,1,23,game start,,0.14528820050000002,True,True,1.6454545454545455,2,3,2.727272727272727,Adrián Nicolás Luna Retamar,0.28155154037869984,0.44545454545454544,0.46858034352959554
3341,Kerala Blasters,3813314,1,1,21,goal,ATK Mohun Bagan,0.09327212,True,True,1.9015151515151516,2,4,3,Bijoy Varghese,0.2618620660066728,0.32575757575757575,0.46185885427696366
3342,Kerala Blasters,3813314,2,2,20,break,ATK Mohun Bagan,0.08027208,True,False,1.5363636363636364,Error,Error,Error,Error,0.2690026760395515,0.41818181818181815,0.5573487231395365
3343,Kerala Blasters,3813314,3,2,30,sub,Kerala Blasters,0.41053368399999995,True,False,1.4848484848484849,Error,Error,Error,Error,0.2651713872554688,0.42424242424242425,0.5337692916260047
3344,ATK Mohun Bagan,3813312,0,1,24,game start,,0.12346564500000001,True,True,1.6454545454545455,2,4,2.6363636363636362,Amrinder Singh,0.2842688609885157,0.44545454545454544,0.5067368860167283
3345,ATK Mohun Bagan,3813312,1,1,25,goal,ATK Mohun Bagan,0.118412566,True,True,1.6545454545454545,2,3,2.5454545454545454,Amrinder Singh,0.2807072815370006,0.41818181818181815,0.4280286269575251
3346,ATK Mohun Bagan,3813312,2,2,21,break,ATK Mohun Bagan,0.184325518,True,False,1.7555555555555555,Error,Error,Error,Error,0.2793487001384518,0.32222222222222224,0.29618367499946446
3347,ATK Mohun Bagan,3813312,3,2,28,sub,Mumbai City,0.024869068,True,True,2.0,2,4,3,Abhishek Dhananjay Suryavanshi,0.28208748709614595,0.3090909090909091,0.25470304549251915
3348,Mumbai City,3813312,0,1,24,game start,,1.4174497499999998,True,True,1.4636363636363636,2,3,2.090909090909091,Ahmed Jahouh,0.29268453198022026,0.5454545454545454,0.5873210215987033
3349,Mumbai City,3813312,1,1,20,goal,ATK Mohun Bagan,1.068626694,True,True,1.5636363636363637,2,3,2.1818181818181817,Bipin Singh Thounajam,0.2963148040445542,0.45454545454545453,0.47484922662876883
3350,Mumbai City,3813312,2,2,21,break,ATK Mohun Bagan,0.464431252,True,False,1.5545454545454545,Error,Error,Error,Error,0.2618194530251737,0.36363636363636365,0.5987700725350561
3351,Mumbai City,3813312,3,2,28,sub,Mumbai City,0.424106786,True,True,1.7637362637362637,2,4,2.642857142857143,Ahmed Jahouh,0.24542815221028172,0.37362637362637363,0.5856382596434306
3352,East Bengal,3813310,0,1,45,game start,,0.258655998,True,True,1.7545454545454546,2,4,2.6363636363636362,Raju Eknath Gaikwad,0.2875077993572535,0.4,0.49734484938306
3353,East Bengal,3813310,1,2,22,break,Kerala Blasters,0.010896837,True,False,1.7444444444444445,Error,Error,Error,Error,0.28074799919703447,0.3,0.41485754985754986
3354,East Bengal,3813310,2,2,27,sub,East Bengal,0.281226908,True,True,2.033333333333333,2,4,3.2,Sourav Das,0.2911458896071682,0.3,0.36066503467972255
3355,Kerala Blasters,3813310,0,1,49,game start,,0.168799374,True,True,1.4242424242424243,2,2,2,Abdul Hakku Nediyodath,0.2731240372189664,0.5757575757575758,0.6748141601254951
3356,Kerala Blasters,3813310,1,2,21,break,Kerala Blasters,0.0,True,True,1.6515151515151516,2,3,2.5,Abdul Hakku Nediyodath,0.26842543861419627,0.44696969696969696,0.5529334544137889
3357,Kerala Blasters,3813310,2,2,27,sub,East Bengal,0.25037886200000004,True,True,1.7307692307692308,2,3,2.5384615384615383,Abdul Hakku Nediyodath,0.25824120294065767,0.3782051282051282,0.5507341555304309
3358,Hyderabad,3813309,0,1,48,game start,,0.36960038249999994,True,True,1.5227272727272727,2,3,2.4166666666666665,Akash Mishra,0.2686573861873995,0.5378787878787878,0.7049807378433506
