,Team,MatchID,Split No.,Period,Delta Time,Delta xG,Weakly Connected,Strongly Connected,Average Shortest Path,Radius,Diameter,Eccentricity Mean,Central Node,Average Eigenvector Centrality,Density,Mean Clustering
5021,Barcelona,265866,0,1,45,1.363644935,Error,Error,1.1818181818181819,1,2,1.9090909090909092,Andrés Iniesta Luján,0.29875748265870633,0.8181818181818182,0.8169552669552669
5022,Barcelona,265866,1,2,19,0.925721065,Error,Error,1.4230769230769231,2,2,2,Andrés Iniesta Luján,0.26959431271589274,0.5769230769230769,0.6711455211455211
5023,Barcelona,265866,2,2,26,2.497828378,Error,Error,1.3181818181818181,1,2,1.9166666666666667,Xavier Hernández Creus,0.27780659489185233,0.6818181818181818,0.8368987493987495
5024,Barcelona,267400,0,1,45,0.474690656,Error,Error,1.1636363636363636,1,2,1.9090909090909092,Ivan Rakitić,0.29907398381134903,0.8363636363636363,0.8593073593073594
5025,Barcelona,267400,1,2,18,0.17751009099999998,Error,Error,1.2545454545454546,1,2,1.8181818181818181,Javier Alejandro Mascherano,0.29387165288140904,0.7454545454545455,0.8495670995670995
5026,Barcelona,267400,2,2,29,1.126698896,Error,Error,1.2424242424242424,1,2,1.9166666666666667,Martín Montoya Torralbo,0.28350150991290446,0.7575757575757576,0.7894480519480521
5027,Almería,267400,0,1,45,0.212139505,Error,Error,1.2545454545454546,1,2,1.8181818181818181,Miguel Ángel García Pérez Roldán,0.2957972572547607,0.7454545454545455,0.8157287157287157
5028,Almería,267400,1,2,18,0.036643587,Error,Error,1.6363636363636365,2,3,2.5833333333333335,Miguel Ángel García Pérez Roldán,0.2752906723486141,0.45454545454545453,0.5321428571428571
5029,Almería,267400,2,2,30,0.06999035,Error,Error,1.6515151515151516,2,3,2.5833333333333335,Fernando Soriano Marco,0.2672196286622774,0.4393939393939394,0.48234126984126985
5030,Villarreal,266406,0,1,45,0.308750115,Error,Error,1.290909090909091,2,2,2,Bruno Soriano Llido,0.2949913335829683,0.7090909090909091,0.7312409812409814
5031,Villarreal,266406,1,2,18,0.0,Error,Error,1.6,2,3,2.3636363636363638,Bruno Soriano Llido,0.29001489026864335,0.45454545454545453,0.4831168831168831
5032,Villarreal,266406,2,2,29,0.307950574,Error,Error,1.4727272727272727,2,3,2.272727272727273,Bruno Soriano Llido,0.2829711636515422,0.5636363636363636,0.5958874458874458
5033,Barcelona,266406,0,1,45,0.45191713899999997,Error,Error,1.1454545454545455,1,2,1.7272727272727273,Ivan Rakitić,0.2994099151414459,0.8545454545454545,0.8707070707070709
5034,Barcelona,266406,1,2,18,0.05592196,Error,Error,1.290909090909091,1,2,1.9090909090909092,Jordi Alba Ramos,0.29253952315217996,0.7090909090909091,0.8355699855699856
5035,Barcelona,266406,2,2,29,2.792118264,Error,Error,1.4487179487179487,2,3,2.230769230769231,Jérémy Mathieu,0.26064818090303493,0.5769230769230769,0.7834609834609835
5036,Real Madrid,267085,0,1,44,1.471003351,Error,Error,1.1636363636363636,1,2,1.8181818181818181,Luka Modrić,0.2997894589375553,0.8363636363636363,0.8431457431457431
5037,Real Madrid,267085,1,2,23,0.48126333400000004,Error,Error,1.3272727272727274,2,2,2,Cristiano Ronaldo dos Santos Aveiro,0.29389275296942907,0.6727272727272727,0.7749639249639249
5038,Real Madrid,267085,2,2,25,0.107055045,Error,Error,1.4175824175824177,2,2,2,Asier Illarramendi Andonegi,0.258917568368938,0.5824175824175825,0.6427489177489176
5039,Barcelona,267085,0,1,45,0.9113220229999999,Error,Error,1.1454545454545455,1,2,1.9090909090909092,Xavier Hernández Creus,0.3008121800659218,0.8545454545454545,0.8323232323232322
5040,Barcelona,267085,1,2,23,0.14258671299999998,Error,Error,1.303030303030303,2,2,2,Andrés Iniesta Luján,0.28161307027975585,0.696969696969697,0.7640211640211639
5041,Barcelona,267085,2,2,25,0.16958543199999998,Error,Error,1.3636363636363635,2,3,2.1666666666666665,Lionel Andrés Messi Cuccittini,0.27676682221379195,0.6515151515151515,0.7998015873015873
5042,Rayo Vallecano,267561,0,1,45,0.187003231,Error,Error,1.3636363636363635,2,3,2.1818181818181817,Abdoulaye Ba,0.29317912577216376,0.6545454545454545,0.76991341991342
5043,Rayo Vallecano,267561,1,2,22,0.14324473299999999,Error,Error,1.309090909090909,1,2,1.9090909090909092,Roberto Trashorras Gayoso,0.2970720951046374,0.6909090909090909,0.7035353535353536
5044,Rayo Vallecano,267561,2,2,24,0.17811122100000001,Error,Error,1.5818181818181818,2,3,2.6363636363636362,Jozabed Sánchez Ruiz,0.2839588164436218,0.5272727272727272,0.5925685425685425
5045,Barcelona,267561,0,1,45,0.599241979,Error,Error,1.1454545454545455,1,2,1.9090909090909092,Gerard Piqué Bernabéu,0.3001730173707134,0.8545454545454545,0.8445887445887443
5046,Barcelona,267561,1,2,23,0.365675092,Error,Error,1.4393939393939394,2,3,2.3333333333333335,Andrés Iniesta Luján,0.2743895696465063,0.6060606060606061,0.7642195767195766
5047,Barcelona,267561,2,2,24,1.4366267,Error,Error,1.3484848484848484,2,2,2,Claudio Andrés Bravo Muñoz,0.28228532036301235,0.6515151515151515,0.7212301587301587
5048,Barcelona,266148,0,1,45,0.465206078,Error,Error,1.1272727272727272,1,2,1.8181818181818181,Daniel Alves da Silva,0.2991711044132837,0.8727272727272727,0.8756132756132756
5049,Barcelona,266148,1,2,17,0.069366574,Error,Error,1.3454545454545455,2,2,2,Andrés Iniesta Luján,0.29356707531674237,0.6545454545454545,0.7443722943722944
5050,Barcelona,266148,2,2,32,0.23157877,Error,Error,1.294871794871795,2,2,2,Andrés Iniesta Luján,0.26945724817790473,0.7051282051282052,0.824009324009324
5051,Málaga,266148,0,1,45,1.309014105,Error,Error,1.309090909090909,2,2,2,Idriss Carlos Kameni,0.2957777392950068,0.6909090909090909,0.7196969696969697
5052,Málaga,266148,1,2,16,0.12321957,Error,Error,1.6944444444444444,2,3,2.4444444444444446,Samuel Castillejo Azuaga,0.30395846276238264,0.3888888888888889,0.5761904761904761
5053,Málaga,266148,2,2,32,0.02728532,Error,Error,1.9230769230769231,2,4,3.230769230769231,Samuel García Sánchez,0.24138160883798007,0.34615384615384615,0.4483516483516483
5054,Barcelona,266045,0,1,45,1.011414732,Error,Error,1.0909090909090908,1,2,1.7272727272727273,Gerard Piqué Bernabéu,0.30086850293866735,0.9090909090909091,0.8997113997113998
5055,Barcelona,266045,1,2,27,0.678636695,Error,Error,1.3181818181818181,2,2,2,Adriano Correia Claro,0.28201206544092894,0.6818181818181818,0.7044973544973545
5056,Barcelona,266045,2,2,21,0.319250494,Error,Error,1.4242424242424243,2,2,2,Adriano Correia Claro,0.280839512535476,0.5757575757575758,0.6286375661375662
5057,Real Sociedad,266045,0,1,45,0.152865407,Error,Error,1.3818181818181818,2,2,2,Alberto De La Bella Madureño,0.29084814076235993,0.6181818181818182,0.7033910533910535
5058,Real Sociedad,266045,1,2,27,0.0,Error,Error,1.3636363636363635,1,2,1.9090909090909092,Xabier Prieto Argarate,0.29396104648521315,0.6363636363636364,0.7528138528138529
5059,Real Sociedad,266045,2,2,21,0.30805976500000004,Error,Error,1.5909090909090908,2,3,2.3333333333333335,Alberto De La Bella Madureño,0.2700998580252652,0.45454545454545453,0.48194444444444445
5060,Barcelona,70303,0,1,45,2.3642957120000005,Error,Error,1.2181818181818183,1,2,1.8181818181818181,Ivan Rakitić,0.2979934897997602,0.7818181818181819,0.8368686868686869
5061,Barcelona,70303,1,2,21,0.263057429,Error,Error,1.309090909090909,1,2,1.8181818181818181,Andrés Iniesta Luján,0.2949579158699401,0.6909090909090909,0.7841269841269841
5062,Barcelona,70303,2,2,26,0.4314397,Error,Error,1.378787878787879,2,3,2.1666666666666665,Andrés Iniesta Luján,0.2801295319934767,0.6363636363636364,0.7162698412698413
5063,Atlético Madrid,70303,0,1,46,0.058082648,Error,Error,1.3454545454545455,2,2,2,Antoine Griezmann,0.29332629930586257,0.6545454545454545,0.6935064935064935
5064,Atlético Madrid,70303,1,2,22,0.791158159,Error,Error,1.6545454545454545,2,3,2.4545454545454546,Antoine Griezmann,0.27936772048551844,0.43636363636363634,0.47878787878787876
5065,Atlético Madrid,70303,2,2,26,0.009103059,Error,Error,1.5769230769230769,2,3,2.3846153846153846,Antoine Griezmann,0.26304613685187805,0.46153846153846156,0.4619047619047618
5066,Real Sociedad,266240,0,1,45,0.068331802,Error,Error,1.509090909090909,2,3,2.272727272727273,Alberto De La Bella Madureño,0.28931838164509216,0.5272727272727272,0.6824675324675323
5067,Real Sociedad,266240,1,2,20,0.280668419,Error,Error,1.709090909090909,2,3,2.4545454545454546,Alberto De La Bella Madureño,0.27960848694135493,0.4,0.4567099567099568
5068,Real Sociedad,266240,2,2,28,0.035219539,Error,Error,1.4,2,2,2,Alberto De La Bella Madureño,0.30987694638952784,0.6,0.6428571428571428
5069,Barcelona,266240,0,1,44,0.395759234,Error,Error,1.2,1,2,1.9090909090909092,Javier Alejandro Mascherano,0.2969069742347301,0.8,0.8414141414141413
5070,Barcelona,266240,1,2,19,0.169157204,Error,Error,1.393939393939394,1,2,1.9166666666666667,Xavier Hernández Creus,0.2800716689931656,0.6060606060606061,0.7047198172198171
5071,Barcelona,266240,2,2,28,0.33783685,Error,Error,1.2575757575757576,2,2,2,Andrés Iniesta Luján,0.28282867398010497,0.7424242424242424,0.8059523809523811
5072,Barcelona,267597,0,1,45,1.172840362,Error,Error,1.1636363636363636,1,2,1.8181818181818181,Gerard Piqué Bernabéu,0.2954332333868744,0.8363636363636363,0.9160173160173162
5073,Barcelona,267597,1,2,25,1.770435443,Error,Error,1.2545454545454546,1,2,1.9090909090909092,Lionel Andrés Messi Cuccittini,0.294133417692761,0.7454545454545455,0.8533910533910535
5074,Barcelona,267597,2,2,23,0.0,Error,Error,1.3717948717948718,2,3,2.1538461538461537,Andrés Iniesta Luján,0.2656967955572755,0.6410256410256411,0.8079753579753579
5075,Villarreal,267597,0,1,45,0.273030198,Error,Error,1.3454545454545455,1,2,1.9090909090909092,Bruno Soriano Llido,0.2937581394104767,0.6545454545454545,0.7603174603174604
5076,Villarreal,267597,1,2,25,0.5928123019999999,Error,Error,1.3636363636363635,1,2,1.9090909090909092,Luciano Vietto,0.2914047258068675,0.6363636363636364,0.7634920634920636
5077,Villarreal,267597,2,2,22,0.1424447,Error,Error,1.934065934065934,2,4,3.2857142857142856,Manuel Trigueros Muñoz,0.24109169397565208,0.32967032967032966,0.30850340136054427
5078,Elche,266794,0,1,45,0.124822847,Error,Error,1.3818181818181818,1,2,1.9090909090909092,Jonathas Cristian de Jesus,0.2944450109552796,0.6181818181818182,0.6567099567099567
5079,Elche,266794,1,2,23,0.09964469699999999,Error,Error,1.5272727272727273,2,3,2.1818181818181817,Aarón Níguez Esclapez,0.293248612118643,0.4909090909090909,0.47770562770562763
5080,Elche,266794,2,2,25,0.0,Error,Error,1.511111111111111,2,3,2.3,Aarón Níguez Esclapez,0.30252938120201944,0.5333333333333333,0.7442857142857142
5081,Barcelona,266794,0,1,45,0.127616806,Error,Error,1.1636363636363636,1,2,1.7272727272727273,Gerard Piqué Bernabéu,0.2978019023295122,0.8363636363636363,0.8935064935064936
5082,Barcelona,266794,1,2,23,1.44120775,Error,Error,1.1818181818181819,1,2,1.8181818181818181,Javier Alejandro Mascherano,0.29874580684509694,0.8181818181818182,0.8489898989898991
5083,Barcelona,266794,2,2,24,1.16772157,Error,Error,1.3636363636363635,1,2,1.9166666666666667,Sergio Busquets i Burgos,0.27759413343548783,0.6363636363636364,0.776070226070226
5084,Granada,267343,0,1,24,0.069303672,Error,Error,1.690909090909091,2,3,2.5454545454545454,Alhassane Bangoura,0.27390085906872746,0.43636363636363634,0.5277056277056277
5085,Granada,267343,1,1,22,0.18552362699999997,Error,Error,1.4181818181818182,2,2,2,Alhassane Bangoura,0.2892473214443695,0.5818181818181818,0.7409090909090907
5086,Granada,267343,2,2,19,0.76,Error,Error,1.4722222222222223,2,2,2,Alhassane Bangoura,0.3215360289603721,0.5277777777777778,0.6333333333333333
5087,Granada,267343,3,2,27,0.022734451,Error,Error,1.7818181818181817,2,3,2.6363636363636362,Manuel Rolando Iturra Urrutia,0.28854734339067406,0.36363636363636365,0.23939393939393938
5088,Barcelona,267343,0,1,24,0.847659638,Error,Error,1.1818181818181819,1,2,1.8181818181818181,Marc Bartra Aregall,0.2983845630275325,0.8181818181818182,0.8542568542568543
5089,Barcelona,267343,1,1,19,0.4977511,Error,Error,1.290909090909091,2,2,2,Claudio Andrés Bravo Muñoz,0.298802403392052,0.7090909090909091,0.6800865800865801
5090,Barcelona,267343,2,2,20,0.30014720300000003,Error,Error,1.490909090909091,2,2,2,Claudio Andrés Bravo Muñoz,0.29632579271168286,0.509090909090909,0.545021645021645
5091,Barcelona,267343,3,2,27,1.5066117669999999,Error,Error,1.358974358974359,2,2,2,Claudio Andrés Bravo Muñoz,0.272097208444675,0.6410256410256411,0.6493395493395493
5092,Atlético Madrid,266631,0,1,45,0.21260838999999998,Error,Error,1.4727272727272727,2,3,2.3636363636363638,Antoine Griezmann,0.2849426622684611,0.5818181818181818,0.6650793650793652
5093,Atlético Madrid,266631,1,2,19,0.17260070500000002,Error,Error,1.6181818181818182,2,3,2.3636363636363638,Antoine Griezmann,0.29264594780124614,0.43636363636363634,0.3277056277056277
5094,Atlético Madrid,266631,2,2,29,0.129584707,Error,Error,1.6923076923076923,2,3,2.4615384615384617,Antoine Griezmann,0.25406284966217124,0.41025641025641024,0.5879120879120879
5095,Barcelona,266631,0,1,46,0.3985591525,Error,Error,1.0545454545454545,1,2,1.3636363636363635,Andrés Iniesta Luján,0.3008191046475967,0.9454545454545454,0.9525252525252526
5096,Barcelona,266631,1,2,19,0.135680802,Error,Error,1.2545454545454546,2,2,2,Andrés Iniesta Luján,0.29564328593971273,0.7454545454545455,0.8153679653679654
5097,Barcelona,266631,2,2,27,0.635184065,Error,Error,1.3516483516483517,2,2,2,Andrés Iniesta Luján,0.2597008467316482,0.6483516483516484,0.763229231086374
5098,Barcelona,266320,0,1,45,0.938533839,Error,Error,1.1454545454545455,1,2,1.6363636363636365,Ivan Rakitić,0.2990689587800356,0.8545454545454545,0.892063492063492
5099,Barcelona,266320,1,2,19,0.292967929,Error,Error,1.309090909090909,2,2,2,Claudio Andrés Bravo Muñoz,0.29546856196425775,0.6909090909090909,0.7225829725829725
5100,Barcelona,266320,2,2,27,0.93606352,Error,Error,1.3974358974358974,2,3,2.1538461538461537,Andrés Iniesta Luján,0.26486335821750334,0.6153846153846154,0.7148962148962149
5101,Espanyol,266320,0,1,46,0.338864056,Error,Error,1.5636363636363637,2,3,2.4545454545454546,Anaitz Arbilla Zabala,0.2785819099800614,0.5272727272727272,0.7095238095238094
5102,Espanyol,266320,1,2,19,0.0,Error,Error,1.6071428571428572,2,3,2.5,Anaitz Arbilla Zabala,0.3307771997864121,0.5,0.6541666666666667
5103,Espanyol,266320,2,2,27,0.0,Error,Error,1.4242424242424243,2,2,2,Abraham González Casanova,0.2818660861313682,0.5757575757575758,0.5961640211640211
5104,Deportivo La Coruna,266230,0,1,45,0.266068356,Error,Error,1.2181818181818183,1,2,1.9090909090909092,Haris Medunjanin,0.296803143071347,0.7818181818181819,0.8295093795093794
5105,Deportivo La Coruna,266230,1,2,16,0.23075791,Error,Error,1.9111111111111112,2,4,3.1,Juan Isaac Cuenca López,0.2872945194416819,0.35555555555555557,0.2733333333333333
5106,Deportivo La Coruna,266230,2,2,31,0.061743762,Error,Error,1.2878787878787878,2,2,2,Alberto Lopo García,0.28230775358112564,0.7121212121212122,0.7637566137566139
5107,Barcelona,266230,0,1,45,1.28807987,Error,Error,1.1636363636363636,1,2,1.9090909090909092,Sergio Busquets i Burgos,0.2994775878124186,0.8363636363636363,0.8373015873015871
5108,Barcelona,266230,1,2,16,0.19852806639999998,Error,Error,1.290909090909091,2,2,2,Andrés Iniesta Luján,0.2918925448702341,0.7090909090909091,0.8048340548340548
5109,Barcelona,266230,2,2,30,0.356051523,Error,Error,1.3272727272727274,2,2,2,Claudio Andrés Bravo Muñoz,0.2978979046170255,0.6727272727272727,0.6935786435786436
5110,Barcelona,266525,0,1,45,0.6148658400000001,Error,Error,1.0909090909090908,1,2,1.5454545454545454,Javier Alejandro Mascherano,0.3002360992708067,0.9090909090909091,0.9209956709956711
5111,Barcelona,266525,1,2,19,0.254818115,Error,Error,1.3272727272727274,2,2,2,Claudio Andrés Bravo Muñoz,0.2921544469063212,0.6727272727272727,0.6743867243867244
5112,Barcelona,266525,2,2,29,1.300489058,Error,Error,1.2727272727272727,2,2,2,Claudio Andrés Bravo Muñoz,0.2806200962978108,0.7272727272727273,0.7949074074074076
5113,Valencia,266525,0,1,45,1.570051676,Error,Error,1.2,1,2,1.8181818181818181,André Filipe Tavares Gomes,0.2987359585510407,0.8,0.819047619047619
5114,Valencia,266525,1,2,18,0.0,Error,Error,1.711111111111111,2,3,2.7,André Filipe Tavares Gomes,0.30125566482512073,0.4222222222222222,0.6133333333333333
5115,Valencia,266525,2,2,29,0.16577781,Error,Error,1.393939393939394,2,2,2,André Filipe Tavares Gomes,0.27830832375054554,0.6060606060606061,0.7800925925925924
5116,Valencia,266560,0,1,45,0.344574871,Error,Error,1.2727272727272727,2,2,2,André Filipe Tavares Gomes,0.2986048842389054,0.7272727272727273,0.7286435786435788
5117,Valencia,266560,1,2,22,0.296261357,Error,Error,1.490909090909091,2,3,2.1818181818181817,André Filipe Tavares Gomes,0.292460538681124,0.5272727272727272,0.5846320346320346
5118,Valencia,266560,2,2,26,0.53781764,Error,Error,1.9848484848484849,3,4,3.3333333333333335,André Filipe Tavares Gomes,0.25845518619073066,0.3181818181818182,0.3361111111111111
5119,Barcelona,266560,0,1,46,0.491722,Error,Error,1.2,1,2,1.9090909090909092,Sergio Busquets i Burgos,0.2977875570462403,0.8,0.8261183261183259
5120,Barcelona,266560,1,2,22,0.344144706,Error,Error,1.3272727272727274,1,2,1.9090909090909092,Javier Alejandro Mascherano,0.29293577021177686,0.6727272727272727,0.7667388167388167
5121,Barcelona,266560,2,2,26,0.817194894,Error,Error,1.358974358974359,2,2,2,Claudio Andrés Bravo Muñoz,0.2678502478119119,0.6410256410256411,0.7794705294705294
5122,Barcelona,266846,0,1,45,1.090357679,Error,Error,1.1272727272727272,1,2,1.8181818181818181,Ivan Rakitić,0.30034526594918604,0.8727272727272727,0.8649350649350649
5123,Barcelona,266846,1,2,19,0.5183483759999999,Error,Error,1.290909090909091,1,2,1.9090909090909092,Sergio Busquets i Burgos,0.2951958922828901,0.7090909090909091,0.7717893217893219
5124,Barcelona,266846,2,2,28,0.41748435399999995,Error,Error,1.2575757575757576,1,2,1.9166666666666667,Lionel Andrés Messi Cuccittini,0.27971247904044066,0.7424242424242424,0.8691498316498317
5125,Córdoba,266846,0,1,45,0.1284069137,Error,Error,1.2727272727272727,2,2,2,Aleksandar Pantić,0.29812840734076224,0.7272727272727273,0.7391774891774893
5126,Córdoba,266846,1,2,18,0.023901008,Error,Error,1.6363636363636365,2,3,2.4166666666666665,Aleksandar Pantić,0.2713192099908528,0.42424242424242425,0.5027777777777779
5127,Córdoba,266846,2,2,28,0.02168131,Error,Error,1.6025641025641026,2,3,2.3846153846153846,Fausto Rossi,0.26215906179106446,0.44871794871794873,0.6686813186813187
5128,Espanyol,266531,0,1,16,0.0,Error,Error,1.5777777777777777,2,3,2.2,Abraham González Casanova,0.30528965909154615,0.4444444444444444,0.29
5129,Espanyol,266531,1,1,29,0.06738847,Error,Error,1.4,2,2,2,Abraham González Casanova,0.29569901945744487,0.6,0.558008658008658
5130,Espanyol,266531,2,2,18,0.029509233,Error,Error,1.5272727272727273,2,3,2.1818181818181817,Abraham González Casanova,0.29137299943232947,0.4909090909090909,0.4761904761904763
5131,Espanyol,266531,3,2,29,0.604786496,Error,Error,1.5,2,3,2.25,Anaitz Arbilla Zabala,0.2736950472761825,0.5454545454545454,0.6684523809523809
5132,Barcelona,266531,0,1,16,0.89661346,Error,Error,1.3272727272727274,2,3,2.272727272727273,Andrés Iniesta Luján,0.28932500549793516,0.7090909090909091,0.7447330447330448
5133,Barcelona,266531,1,1,28,0.16523226600000002,Error,Error,1.1454545454545455,1,2,1.8181818181818181,Andrés Iniesta Luján,0.29837877800906476,0.8545454545454545,0.8715728715728716
5134,Barcelona,266531,2,2,18,0.74855929,Error,Error,1.4181818181818182,2,3,2.1818181818181817,Andrés Iniesta Luján,0.29352923880105763,0.6,0.6465367965367965
5135,Barcelona,266531,3,2,29,0.6013837660000001,Error,Error,1.3181818181818181,2,2,2,Andrés Iniesta Luján,0.28448966543730736,0.6818181818181818,0.7061507936507937
5136,Barcelona,266921,0,1,45,0.443355297,Error,Error,1.1636363636363636,1,2,1.9090909090909092,Sergio Busquets i Burgos,0.298000262599386,0.8363636363636363,0.8604617604617606
5137,Barcelona,266921,1,2,17,0.8241814900000001,Error,Error,1.3333333333333333,2,2,2,Andrés Iniesta Luján,0.31221437509300215,0.6666666666666666,0.6628571428571428
5138,Barcelona,266921,2,2,29,0.43920867500000005,Error,Error,1.1818181818181819,1,2,1.9090909090909092,Marc Bartra Aregall,0.29700416322175527,0.8181818181818182,0.8726551226551227
5139,Elche,266921,0,1,47,0.128581545,Error,Error,1.3272727272727274,1,2,1.9090909090909092,Jonathas Cristian de Jesus,0.2978003720753409,0.6727272727272727,0.664069264069264
5140,Elche,266921,1,2,17,0.0,Error,Error,1.4363636363636363,2,2,2,Damián Nicolás Suárez Suárez,0.2913109953736429,0.5636363636363636,0.6782828282828283
5141,Elche,266921,2,2,31,0.0,Error,Error,1.3181818181818181,2,2,2,Adrián González Morales,0.28213564939778113,0.6818181818181818,0.7627645502645505
5142,Almería,267499,0,1,45,0.560325094,Error,Error,1.3454545454545455,1,2,1.8181818181818181,Fernando Soriano Marco,0.29094512469678313,0.6545454545454545,0.8147907647907647
5143,Almería,267499,1,2,20,0.010189236,Error,Error,1.4444444444444444,2,3,2.2,Fernando Soriano Marco,0.30070966069566807,0.5777777777777777,0.6599999999999999
5144,Almería,267499,2,2,28,0.0,Error,Error,1.794871794871795,2,3,2.8461538461538463,Tomer Hemed,0.25906134130096,0.3333333333333333,0.27509157509157506
5145,Barcelona,267499,0,1,45,1.4427491233,Error,Error,1.1636363636363636,1,2,1.9090909090909092,Javier Alejandro Mascherano,0.2997182235490197,0.8363636363636363,0.8283549783549784
5146,Barcelona,267499,1,2,20,0.156059042,Error,Error,1.3818181818181818,2,2,2,Adriano Correia Claro,0.29506075177071905,0.6181818181818182,0.625974025974026
5147,Barcelona,267499,2,2,27,1.6030901579999999,Error,Error,1.2363636363636363,1,2,1.9090909090909092,Adriano Correia Claro,0.29388898957425724,0.7636363636363637,0.8124819624819625
5148,Barcelona,266741,0,1,16,0.56291592,Error,Error,1.2727272727272727,1,2,1.9090909090909092,Sergio Busquets i Burgos,0.29567544846426563,0.7272727272727273,0.8002164502164502
5149,Barcelona,266741,1,1,28,1.261757914,Error,Error,1.1818181818181819,1,2,1.8181818181818181,Adriano Correia Claro,0.29772866889836036,0.8181818181818182,0.8716450216450217
5150,Barcelona,266741,2,2,19,1.5656851600000001,Error,Error,1.3484848484848484,2,3,2.1666666666666665,Adriano Correia Claro,0.27662752152493136,0.6666666666666666,0.808531746031746
5151,Barcelona,266741,3,2,27,0.214031279,Error,Error,1.290909090909091,2,2,2,Adriano Correia Claro,0.2962591110388792,0.7090909090909091,0.7187590187590186
5152,Levante,266741,0,1,16,0.137284437,Error,Error,1.6,2,3,2.3636363636363638,Antonio García Aranda,0.2939501377025975,0.45454545454545453,0.390909090909091
5153,Levante,266741,1,1,29,0.135578732,Error,Error,1.5454545454545454,2,3,2.1818181818181817,Diego Mariño Villar,0.2891783239941393,0.4727272727272727,0.5147186147186148
5154,Levante,266741,2,2,19,0.0,Error,Error,1.4363636363636363,2,2,2,Antonio García Aranda,0.29526462931125297,0.5636363636363636,0.5737373737373738
5155,Levante,266741,3,2,28,0.086329475,Error,Error,1.4,2,2,2,Antonio García Aranda,0.3106192209794648,0.6,0.6297619047619047
5156,Athletic Club,266871,0,1,24,0.557364661,Error,Error,1.4727272727272727,2,3,2.272727272727273,Aritz Aduriz Zubeldia,0.2867935952892917,0.5636363636363636,0.6203463203463204
5157,Athletic Club,266871,1,1,20,0.19200779399999998,Error,Error,1.5777777777777777,2,3,2.4,Aymeric Laporte,0.30305014810095066,0.4666666666666667,0.4333333333333333
5158,Athletic Club,266871,2,2,18,1.438822954,Error,Error,1.4848484848484849,2,3,2.1666666666666665,Aritz Aduriz Zubeldia,0.27943555905289735,0.5303030303030303,0.5711640211640211
5159,Athletic Club,266871,3,2,28,0.05173843,Error,Error,1.6,2,3,2.3,Aritz Aduriz Zubeldia,0.30210045244083633,0.4444444444444444,0.5414285714285715
5160,Barcelona,266871,0,1,25,0.41047511999999997,Error,Error,1.1818181818181819,1,2,1.9090909090909092,Lionel Andrés Messi Cuccittini,0.29908409488081017,0.8181818181818182,0.8381673881673882
5161,Barcelona,266871,1,1,19,0.9961577269999999,Error,Error,1.290909090909091,1,2,1.9090909090909092,Jordi Alba Ramos,0.2944537518643247,0.7090909090909091,0.8005050505050506
5162,Barcelona,266871,2,2,18,0.87751275,Error,Error,1.309090909090909,1,2,1.9090909090909092,Ivan Rakitić,0.2901811071801846,0.6909090909090909,0.8363636363636364
5163,Barcelona,266871,3,2,27,1.490007177,Error,Error,1.3516483516483517,2,2,2,Adriano Correia Claro,0.2553246542721322,0.6483516483516484,0.8099309420737992
5164,Eibar,266967,0,1,45,0.063291016,Error,Error,1.3636363636363635,2,2,2,Borja Ekiza Imaz,0.29557463044827403,0.6363636363636364,0.6435064935064935
5165,Eibar,266967,1,2,16,0.051487744,Error,Error,1.8888888888888888,2,4,3,Borja Fernández Fernández,0.3088030462850908,0.3611111111111111,0.18518518518518517
5166,Eibar,266967,2,2,31,0.309886388,Error,Error,1.4102564102564104,2,3,2.230769230769231,Ander Capa Rodríguez,0.26661379118957335,0.6153846153846154,0.7445554445554445
5167,Barcelona,266967,0,1,45,1.28662484,Error,Error,1.1090909090909091,1,2,1.7272727272727273,Gerard Piqué Bernabéu,0.29977668145401665,0.8909090909090909,0.903823953823954
5168,Barcelona,266967,1,2,16,0.245253474,Error,Error,1.3272727272727274,2,3,2.1818181818181817,Adriano Correia Claro,0.29165709734400025,0.6909090909090909,0.7928571428571428
5169,Barcelona,266967,2,2,31,0.130739196,Error,Error,1.3181818181818181,2,2,2,Adriano Correia Claro,0.281715420292954,0.6818181818181818,0.7938492063492064
5170,Celta Vigo,266929,0,1,45,0.277335675,Error,Error,1.2,1,2,1.9090909090909092,Gustavo Daniel Cabral Cáceres,0.29661443425362655,0.8,0.8563492063492063
5171,Celta Vigo,266929,1,2,21,0.061084554,Error,Error,1.3272727272727274,2,2,2,Andreu Fontàs Prat,0.29668047755785976,0.6727272727272727,0.6943001443001443
5172,Celta Vigo,266929,2,2,26,0.065402141,Error,Error,1.4848484848484849,2,2,2,Andreu Fontàs Prat,0.27721298282471196,0.5151515151515151,0.544047619047619
5173,Barcelona,266929,0,1,45,0.286550501,Error,Error,1.1818181818181819,1,2,1.9090909090909092,Gerard Piqué Bernabéu,0.29998871543479105,0.8181818181818182,0.8077200577200577
5174,Barcelona,266929,1,2,21,0.401305867,Error,Error,1.2727272727272727,2,2,2,Adriano Correia Claro,0.2856170573962338,0.7272727272727273,0.7129629629629629
5175,Barcelona,266929,2,2,27,0.511117298,Error,Error,1.3846153846153846,2,2,2,Adriano Correia Claro,0.2717050506114876,0.6153846153846154,0.6307081807081807
5176,Levante,266770,0,1,45,0.17501611200000003,Error,Error,1.3818181818181818,2,2,2,Antonio García Aranda,0.29447109659679793,0.6181818181818182,0.6331168831168831
