,Team,MatchID,Split No.,Delta Time,Weakly Connected,Strongly Connected,Average Shortest Path,Radius,Diameter,Eccentricity Mean,Central Node,Average Eigenvector Centrality,Density,Mean Clustering
6857,Barcelona,3773526,0,28,Error,Error,1.290909090909091,1,2,1.9090909090909092,Frenkie de Jong,0.2936562710948277,0.7090909090909091,0.7576588011001771
6858,Barcelona,3773526,1,15,Error,Error,1.4,2,2,2,Antoine Griezmann,0.28591374681077353,0.6,0.658512908798862
6859,Barcelona,3773526,3,11,Error,Error,1.5909090909090908,2,3,2.272727272727273,Héctor Junior Firpo Adames,0.29032189291637,0.4727272727272727,0.6317302100002494
6860,Barcelona,3773526,4,6,Error,Error,1.3777777777777778,2,2,2,Antoine Griezmann,0.31029153521777914,0.6222222222222222,0.6571523895286427
6861,Barcelona,3773526,5,6,Error,Error,1.8727272727272728,2,4,2.909090909090909,Clément Lenglet,0.2692548628586186,0.39090909090909093,0.49296505599251866
6862,Barcelona,3773526,6,7,Error,Error,1.6777777777777778,2,3,2.4,Clément Lenglet,0.30921970222544787,0.43333333333333335,0.4822343301693147
6863,Barcelona,3773526,7,9,Error,Error,1.6181818181818182,2,3,2.5454545454545454,Clément Lenglet,0.2827276735371259,0.4818181818181818,0.5321282794640851
6864,Deportivo Alavés,3773526,0,26,Error,Error,1.7545454545454546,Error,Error,Error,Error,0.25505433491493595,0.3181818181818182,0.3964794464794465
6865,Deportivo Alavés,3773526,1,14,Error,Error,1.8272727272727274,2,4,2.909090909090909,Alberto Rodríguez Baró,0.26853798616316177,0.36363636363636365,0.4730661277405267
6866,Deportivo Alavés,3773526,2,0,Error,Error,0.5,Error,Error,Error,Error,Error,0.5,0
6867,Deportivo Alavés,3773526,3,10,Error,Error,1.9272727272727272,Error,Error,Error,Error,0.26455574586601843,0.2545454545454545,0.21912546517809675
6868,Deportivo Alavés,3773526,4,0,Error,Error,Error,Error,Error,Error,Error,Error,0.0,Error
6869,Deportivo Alavés,3773526,5,6,Error,Error,1.4107142857142858,Error,Error,Error,Error,0.3106012116179986,0.21428571428571427,0
6870,Deportivo Alavés,3773526,6,7,Error,Error,1.9222222222222223,2,4,3,Pere Pons Riera,0.30009160408044333,0.3111111111111111,0.2376139601139601
6871,Deportivo Alavés,3773526,7,9,Error,Error,1.9636363636363636,2,5,3.272727272727273,Rodrigo Andrés Battaglia,0.2715063884593078,0.32727272727272727,0.502939650240969
6872,Barcelona,3773474,0,46,Error,Error,1.290909090909091,1,2,1.9090909090909092,Frenkie de Jong,0.2948002141534356,0.7090909090909091,0.7807131253472754
6873,Barcelona,3773474,1,16,Error,Error,1.4090909090909092,2,3,2.272727272727273,Jordi Alba Ramos,0.28505239879187777,0.6181818181818182,0.6969625159421386
6874,Barcelona,3773474,2,11,Error,Error,1.690909090909091,2,3,2.272727272727273,Clément Lenglet,0.2838937552076241,0.39090909090909093,0.5054571839331198
6875,Barcelona,3773474,3,6,Error,Error,1.5363636363636364,Error,Error,Error,Error,0.2622751665150049,0.2727272727272727,0.3349784054329509
6876,Barcelona,3773474,4,7,Error,Error,1.7727272727272727,2,4,3,Clément Lenglet,0.27738403515631144,0.4,0.4642729131848917
6877,Real Valladolid,3773474,0,45,Error,Error,1.4272727272727272,2,2,2,Bruno González Cabrera,0.2855222118856552,0.5727272727272728,0.6521685186451974
6878,Real Valladolid,3773474,1,15,Error,Error,2.0727272727272728,3,4,3.4545454545454546,Saidy Janko,0.27332758891975,0.2909090909090909,0.38292029607819084
6879,Real Valladolid,3773474,2,11,Error,Error,1.5972222222222223,Error,Error,Error,Error,0.2757369817523625,0.2777777777777778,0.2815520282186949
6880,Real Valladolid,3773474,3,7,Error,Error,1.5555555555555556,Error,Error,Error,Error,0.27240475937053527,0.2361111111111111,0.17430613570964448
6881,Real Valladolid,3773474,4,6,Error,Error,3.3333333333333335,4,7,5.444444444444445,Pablo Hervías Ruiz,0.3056311863286341,0.16666666666666666,0.15555555555555556
6882,Sevilla,3773625,0,28,Error,Error,1.4363636363636363,2,3,2.090909090909091,Alejandro Darío Gómez,0.29684729496930234,0.5727272727272728,0.5932289178955972
6883,Sevilla,3773625,1,16,Error,Error,1.7454545454545454,2,4,2.6363636363636362,Ivan Rakitić,0.2836443869469152,0.38181818181818183,0.4219410709997138
6884,Sevilla,3773625,2,16,Error,Error,1.5272727272727273,2,3,2.272727272727273,Fernando Francisco Reges,0.28421353161310514,0.509090909090909,0.6857319636552797
6885,Sevilla,3773625,3,17,Error,Error,1.6,2,3,2.3636363636363638,Fernando Francisco Reges,0.28915911424560237,0.44545454545454544,0.46415958180664063
6886,Sevilla,3773625,4,11,Error,Error,2.1545454545454548,3,5,3.727272727272727,Fernando Francisco Reges,0.2639509804118014,0.2636363636363636,0.4243390596331773
6887,Barcelona,3773625,0,28,Error,Error,1.3,2,2,2,Clément Lenglet,0.29647051118903356,0.7,0.7448081189342066
6888,Barcelona,3773625,1,15,Error,Error,1.5818181818181818,2,3,2.1818181818181817,Clément Lenglet,0.29097745651037743,0.4636363636363636,0.5145761416768396
6889,Barcelona,3773625,2,16,Error,Error,1.518181818181818,2,3,2.1818181818181817,Clément Lenglet,0.294615512412406,0.5,0.535216667951412
6890,Barcelona,3773625,3,16,Error,Error,1.8106060606060606,Error,Error,Error,Error,0.21360675776863283,0.25757575757575757,0.36203739688495784
6891,Barcelona,3773625,4,12,Error,Error,1.5818181818181818,2,3,2.4545454545454546,Jordi Alba Ramos,0.2861954715480468,0.4818181818181818,0.5203917894719898
6892,Barcelona,3773403,0,18,Error,Error,1.5363636363636364,2,3,2.272727272727273,Antoine Griezmann,0.29628737998003496,0.5,0.5392936403972333
6893,Barcelona,3773403,1,23,Error,Error,1.3909090909090909,2,3,2.1818181818181817,Frenkie de Jong,0.2918941454596915,0.6272727272727273,0.7362737830456642
6894,Barcelona,3773403,2,20,Error,Error,1.4363636363636363,2,3,2.090909090909091,Antoine Griezmann,0.29592306078325126,0.5727272727272728,0.5927940285514202
6895,Barcelona,3773403,3,7,Error,Error,1.7,2,4,2.909090909090909,Antoine Griezmann,0.2781711779952004,0.42727272727272725,0.545835631077577
6896,Barcelona,3773403,4,6,Error,Error,2.3222222222222224,3,4,3.6,Jordi Alba Ramos,0.2850675735370251,0.2222222222222222,0.21982905982905981
6897,Barcelona,3773403,5,9,Error,Error,1.8909090909090909,2,4,2.909090909090909,Frenkie de Jong,0.27820682551160464,0.32727272727272727,0.3188659692248209
6898,Athletic Club,3773403,0,15,Error,Error,1.7818181818181817,2,3,2.6363636363636362,Ander Capa Rodríguez,0.28880806794589947,0.35454545454545455,0.3461515660122471
6899,Athletic Club,3773403,1,24,Error,Error,1.481818181818182,2,3,2.1818181818181817,Ander Capa Rodríguez,0.2923104882635697,0.5363636363636364,0.5497732503428383
6900,Athletic Club,3773403,2,20,Error,Error,1.6111111111111112,2,3,2.4,Ander Capa Rodríguez,0.29555752521895184,0.45555555555555555,0.5054687904687905
6901,Athletic Club,3773403,3,7,Error,Error,1.7636363636363637,Error,Error,Error,Error,0.2471643582766844,0.22727272727272727,0.21605149236728186
6902,Athletic Club,3773403,4,7,Error,Error,1.7363636363636363,2,3,2.727272727272727,Daniel García Carrillo,0.27959594595276843,0.37272727272727274,0.4310127863733885
6903,Athletic Club,3773403,5,9,Error,Error,1.8636363636363635,2,4,3,Íñigo Martínez Berridi,0.2773392776404326,0.35454545454545455,0.471975923473976
6904,Barcelona,3773547,0,21,Error,Error,1.309090909090909,1,2,1.9090909090909092,Jordi Alba Ramos,0.2951149618749134,0.6909090909090909,0.751723976507546
6905,Barcelona,3773547,1,6,Error,Error,1.6888888888888889,Error,Error,Error,Error,0.2976410776793384,0.35555555555555557,0.3290493558645035
6906,Barcelona,3773547,2,10,Error,Error,1.4454545454545455,2,3,2.4545454545454546,Antoine Griezmann,0.28659293168370736,0.6,0.6227478954010127
6907,Barcelona,3773547,3,3,Error,Error,2.118181818181818,2,4,3.1818181818181817,Clément Lenglet,0.2611209306734015,0.2636363636363636,0.32457790575437634
6908,Barcelona,3773547,4,11,Error,Error,1.5272727272727273,2,3,2.3636363636363638,Antoine Griezmann,0.2889253286421251,0.509090909090909,0.5707048342807004
6909,Barcelona,3773547,5,5,Error,Error,2.409090909090909,Error,Error,Error,Error,0.25058373880757634,0.19090909090909092,0.2201877070298123
6910,Barcelona,3773547,6,9,Error,Error,2.5,3,7,4.5,Sergio Busquets i Burgos,0.2575692510855664,0.23484848484848486,0.21174945911788018
6911,Barcelona,3773547,7,17,Error,Error,1.3909090909090909,2,3,2.090909090909091,Antoine Griezmann,0.2950104239247255,0.6181818181818182,0.6556295712259423
6912,Osasuna,3773547,0,20,Error,Error,1.8363636363636364,2,4,3.090909090909091,Facundo Sebastián Roncaglia,0.27324871065600154,0.35454545454545455,0.27563603113004853
6913,Osasuna,3773547,1,1,Error,Error,1.5555555555555556,Error,Error,Error,Error,0.2994167785310609,0.20833333333333334,0.3114197530864198
6914,Osasuna,3773547,2,10,Error,Error,1.9222222222222223,2,4,2.9,Oier Sanjurjo Mate,0.2999407007589496,0.3111111111111111,0.2737661782661783
6915,Osasuna,3773547,3,4,Error,Error,2.4583333333333335,Error,Error,Error,Error,0.2560605540948242,0.20833333333333334,0.06908831908831908
6916,Osasuna,3773547,4,11,Error,Error,1.8545454545454545,2,3,2.727272727272727,Facundo Sebastián Roncaglia,0.29376864616397286,0.3090909090909091,0.2872212250261031
6917,Osasuna,3773547,5,5,Error,Error,3.2444444444444445,3,8,5.5,Unai García Lugea,0.29794990462789417,0.18888888888888888,0.19777777777777777
6918,Osasuna,3773547,6,8,Error,Error,2.9,3,7,5.3,Sergio Herrera Pirón,0.23536817933286375,0.2222222222222222,0.24378205128205127
6919,Osasuna,3773547,7,19,Error,Error,1.709090909090909,2,3,2.5454545454545454,Darko Brašanac,0.28104669930916937,0.4090909090909091,0.430386963369225
6920,Barcelona,3773415,0,29,Error,Error,1.3363636363636364,2,2,2,Antoine Griezmann,0.2924153775824924,0.6636363636363637,0.7358927567728105
6921,Barcelona,3773415,1,15,Error,Error,1.481818181818182,2,3,2.3636363636363638,Lionel Andrés Messi Cuccittini,0.2831596254530259,0.5545454545454546,0.7157787411399669
6922,Barcelona,3773415,2,11,Error,Error,1.4454545454545455,2,3,2.272727272727273,Antoine Griezmann,0.28648216063037163,0.5818181818181818,0.6642319218125154
6923,Barcelona,3773415,3,13,Error,Error,1.5128205128205128,2,3,2.1538461538461537,Antoine Griezmann,0.26552373023765735,0.5064102564102564,0.6567913164939699
6924,Barcelona,3773415,4,13,Error,Error,1.5769230769230769,2,4,2.3846153846153846,Clément Lenglet,0.2602135857604219,0.47435897435897434,0.6236406328552426
6925,Barcelona,3773415,5,5,Error,Error,1.988888888888889,2,4,2.9,Frenkie de Jong,0.27443013064113964,0.3333333333333333,0.34174791661056103
6926,Cádiz,3773415,0,28,Error,Error,1.4,Error,Error,Error,Error,0.2428413252819516,0.24444444444444444,0.3746255596255596
6927,Cádiz,3773415,1,14,Error,Error,2.5555555555555554,3,7,4.3,Rafael Jiménez Jarque,0.2910845239606946,0.23333333333333334,0.1599206349206349
6928,Cádiz,3773415,2,11,Error,Error,1.4777777777777779,Error,Error,Error,Error,Error,0.2,0.3807894736842105
6929,Cádiz,3773415,3,11,Error,Error,2.3777777777777778,Error,Error,Error,Error,0.27593532796099896,0.2111111111111111,0.23333333333333334
6930,Cádiz,3773415,4,13,Error,Error,1.011111111111111,Error,Error,Error,Error,0.2158850070887736,0.18888888888888888,0.17714285714285713
6931,Cádiz,3773415,5,0,Error,Error,0.6666666666666666,Error,Error,Error,Error,Error,0.3333333333333333,0
6932,Barcelona,3764440,0,45,Error,Error,1.2454545454545454,2,2,2,Francisco António Machado Mota de Castro Trincão,0.29705901432756115,0.7545454545454545,0.8030291403748145
6933,Barcelona,3764440,1,13,Error,Error,1.518181818181818,2,3,2.1818181818181817,Francisco António Machado Mota de Castro Trincão,0.2872341987220506,0.5181818181818182,0.7320615537295719
6934,Barcelona,3764440,2,5,Error,Error,1.8222222222222222,2,4,2.9,Frenkie de Jong,0.282933796376085,0.36666666666666664,0.5153223783440501
6935,Barcelona,3764440,3,6,Error,Error,2.2181818181818183,3,5,3.6363636363636362,Frenkie de Jong,0.2755875160835545,0.2636363636363636,0.43543199257401616
6936,Barcelona,3764440,4,16,Error,Error,1.5,2,3,2.1818181818181817,Lionel Andrés Messi Cuccittini,0.2874863449424674,0.5181818181818182,0.592492373001127
6937,Elche,3764440,0,44,Error,Error,1.3636363636363635,1,2,1.9090909090909092,Omenuke Mfulu,0.29942163965336677,0.6363636363636364,0.606383919402794
6938,Elche,3764440,1,13,Error,Error,1.7636363636363637,2,3,2.5454545454545454,Edgar Badía Guardiola,0.29440300471540315,0.36363636363636365,0.3707785351902999
6939,Elche,3764440,2,5,Error,Error,1.5892857142857142,Error,Error,Error,Error,0.2913827132626798,0.23214285714285715,0
6940,Elche,3764440,3,7,Error,Error,1.8181818181818181,Error,Error,Error,Error,0.2429199127740869,0.22727272727272727,0.24038839815155605
6941,Elche,3764440,4,15,Error,Error,1.696969696969697,2,3,2.3333333333333335,Antonio Barragán Fernández,0.27888186645739854,0.3939393939393939,0.49344295324558485
6942,Villarreal,3773689,0,25,Error,Error,1.5818181818181818,2,3,2.6363636363636362,Alberto Moreno Pérez,0.2832520867898471,0.5,0.57780321490635
6943,Villarreal,3773689,1,6,Error,Error,1.8444444444444446,Error,Error,Error,Error,0.2816682574235631,0.26666666666666666,0.3253787878787879
6944,Villarreal,3773689,2,9,Error,Error,1.4722222222222223,Error,Error,Error,Error,0.3151210706469154,0.3888888888888889,0.4368881605723711
6945,Villarreal,3773689,3,13,Error,Error,1.6454545454545455,2,4,2.5454545454545454,Daniel Parejo Muñoz,0.2943008874889276,0.45454545454545453,0.5064229386470684
6946,Villarreal,3773689,4,15,Error,Error,1.7454545454545454,2,4,2.727272727272727,Daniel Parejo Muñoz,0.2875908175829094,0.39090909090909093,0.41554871488889084
6947,Villarreal,3773689,5,10,Error,Error,1.8111111111111111,2,4,2.7,Daniel Parejo Muñoz,0.2922409369610175,0.37777777777777777,0.5013904619970194
6948,Villarreal,3773689,6,8,Error,Error,1.9333333333333333,2,4,3.1,Pau Francisco Torres,0.2851986059922106,0.3333333333333333,0.34726338573706994
6949,Barcelona,3773689,0,24,Error,Error,1.4181818181818182,2,2,2,Antoine Griezmann,0.2956768867790044,0.5818181818181818,0.6253646383500954
6950,Barcelona,3773689,1,7,Error,Error,1.7818181818181817,2,3,2.6363636363636362,Óscar Mingueza García,0.2861688718448752,0.36363636363636365,0.3689270823327005
6951,Barcelona,3773689,2,6,Error,Error,1.6363636363636365,2,3,2.3636363636363638,Frenkie de Jong,0.2805731822160225,0.43636363636363634,0.5193209189550653
6952,Barcelona,3773689,3,12,Error,Error,1.8272727272727274,2,4,2.727272727272727,Jordi Alba Ramos,0.2845349652577921,0.36363636363636365,0.36510790840167023
6953,Barcelona,3773689,4,15,Error,Error,1.6272727272727272,2,3,2.3636363636363638,Clément Lenglet,0.2831786195525168,0.42727272727272725,0.5206824268430057
6954,Barcelona,3773689,5,10,Error,Error,1.8181818181818181,2,4,2.909090909090909,Sergi Roberto Carnicer,0.2814282792825568,0.33636363636363636,0.4467764347795307
6955,Barcelona,3773689,6,7,Error,Error,1.2555555555555555,Error,Error,Error,Error,0.2575838979912707,0.13333333333333333,0.13333333333333333
6956,Barcelona,3773477,0,21,Error,Error,1.4636363636363636,2,3,2.090909090909091,Anssumane Fati,0.29535552663131104,0.5454545454545454,0.5681275098321693
6957,Barcelona,3773477,1,22,Error,Error,1.4727272727272727,2,3,2.272727272727273,Jordi Alba Ramos,0.28997329628280843,0.5545454545454546,0.5785792451399117
6958,Barcelona,3773477,3,12,Error,Error,1.5272727272727273,2,3,2.1818181818181817,Antoine Griezmann,0.29216536797402237,0.5,0.5681846173587591
6959,Barcelona,3773477,4,9,Error,Error,1.621212121212121,2,3,2.5,Antoine Griezmann,0.2732701353703294,0.45454545454545453,0.5488688009633642
6960,Barcelona,3773477,5,10,Error,Error,1.6590909090909092,2,3,2.5833333333333335,Sergio Busquets i Burgos,0.26763256511240513,0.42424242424242425,0.5774555590655777
6961,Barcelona,3773477,6,9,Error,Error,1.6444444444444444,Error,Error,Error,Error,0.2854392793831487,0.3111111111111111,0.2863510271405008
6962,Real Betis,3773477,0,20,Error,Error,1.4636363636363636,2,3,2.090909090909091,Alejandro Moreno Lopera,0.29508519395931293,0.5454545454545454,0.5460067982755682
6963,Real Betis,3773477,1,23,Error,Error,1.5909090909090908,2,3,2.272727272727273,Aïssa Mandi,0.28694475750758747,0.45454545454545453,0.5858734091350267
6964,Real Betis,3773477,3,7,Error,Error,1.7444444444444445,2,3,2.9,William Silva de Carvalho,0.29307613171694447,0.4,0.46820830041418277
6965,Real Betis,3773477,4,10,Error,Error,2.118181818181818,2,4,3.1818181818181817,Marc Bartra Aregall,0.27609141157179345,0.2636363636363636,0.2590179030815506
6966,Real Betis,3773477,5,9,Error,Error,2.1944444444444446,2,5,3.5555555555555554,Víctor Ruíz Torre,0.29537328488121317,0.3055555555555556,0.27753386314789824
6967,Real Betis,3773477,6,8,Error,Error,1.0555555555555556,Error,Error,Error,Error,0.24198882436384964,0.25,0.1382716049382716
6968,Barcelona,303731,0,13,Error,Error,1.4636363636363636,2,3,2.090909090909091,Antoine Griezmann,0.29048088274260947,0.5454545454545454,0.6466170617216201
6969,Barcelona,303731,1,21,Error,Error,1.3363636363636364,1,2,1.9090909090909092,Sergio Busquets i Burgos,0.29804055645236216,0.6636363636363637,0.7194005389994447
6970,Barcelona,303731,2,7,Error,Error,1.8272727272727274,Error,Error,Error,Error,0.271192898872175,0.2727272727272727,0.33324856961220595
6971,Barcelona,303731,3,13,Error,Error,1.3727272727272728,2,2,2,Antoine Griezmann,0.29420561595358685,0.6272727272727273,0.6317440894631915
6972,Barcelona,303731,4,3,Error,Error,1.8035714285714286,Error,Error,Error,Error,0.3191107127652734,0.26785714285714285,0.33125
6973,Barcelona,303731,5,15,Error,Error,1.9807692307692308,2,4,3.230769230769231,Nélson Cabral Semedo,0.2526018939208138,0.28846153846153844,0.4694810807813904
6974,Barcelona,303731,6,8,Error,Error,1.5888888888888888,2,3,2.4,Arthur Henrique Ramos de Oliveira Melo,0.2984514966732854,0.4777777777777778,0.6013384323064239
6975,Eibar,303731,0,13,Error,Error,1.9,2,4,3,José Ángel Valdés Díaz,0.29226148486947046,0.3111111111111111,0.37742272347535505
6976,Eibar,303731,1,21,Error,Error,1.7545454545454546,2,3,2.6363636363636362,Anaitz Arbilla Zabala,0.28054867268791867,0.38181818181818183,0.448412956044742
6977,Eibar,303731,2,6,Error,Error,1.0357142857142858,Error,Error,Error,Error,0.2724487655930939,0.19642857142857142,0.04375
6978,Eibar,303731,3,13,Error,Error,1.6333333333333333,Error,Error,Error,Error,0.25677963469323767,0.2,0.07380952380952381
6979,Eibar,303731,4,5,Error,Error,1.75,Error,Error,Error,Error,0.2795646705164842,0.19444444444444445,0.14858906525573193
6980,Eibar,303731,5,14,Error,Error,2.1,2,5,3.6363636363636362,Anaitz Arbilla Zabala,0.26282547292765895,0.3181818181818182,0.5222530740616376
6981,Eibar,303731,6,8,Error,Error,1.9555555555555555,2,4,3,José Ángel Valdés Díaz,0.2999152754359038,0.3111111111111111,0.3549164483607208
6982,Barcelona,303532,0,41,Error,Error,1.3272727272727274,2,3,2.090909090909091,Anssumane Fati,0.2923239710520801,0.6818181818181818,0.7611054739884916
6983,Barcelona,303532,1,5,Error,Error,1.7363636363636363,2,3,2.5454545454545454,Sergi Roberto Carnicer,0.2907539286161407,0.36363636363636365,0.3723842153308971
6984,Barcelona,303532,2,7,Error,Error,1.5909090909090908,2,3,2.4545454545454546,Clément Lenglet,0.2760731121560473,0.4636363636363636,0.5443573127096333
6985,Barcelona,303532,3,8,Error,Error,1.5,Error,Error,Error,Error,0.29038235272303026,0.37777777777777777,0.4317566746978512
6986,Barcelona,303532,4,4,Error,Error,1.7545454545454546,Error,Error,Error,Error,0.2675471749401108,0.3,0.47452667676823834
6987,Barcelona,303532,5,10,Error,Error,1.6727272727272726,2,3,2.6363636363636362,Héctor Junior Firpo Adames,0.2909756027787171,0.4090909090909091,0.5384382002342091
6988,Barcelona,303532,6,10,Error,Error,1.4727272727272727,Error,Error,Error,Error,0.2733917692964711,0.41818181818181815,0.4684610005199777
6989,Leganés,303532,0,37,Error,Error,1.5,2,3,2.4,Aitor Ruibal García,0.29813609557123816,0.5555555555555556,0.5694923775216851
6990,Leganés,303532,1,4,Error,Error,Error,Error,Error,Error,Error,Error,0.13333333333333333,0
6991,Leganés,303532,2,4,Error,Error,1.0714285714285714,Error,Error,Error,Error,0.3008678053615516,0.2619047619047619,0.3241758241758242
6992,Leganés,303532,3,7,Error,Error,1.5972222222222223,2,3,2.2222222222222223,Javier Eraso Goñi,0.3256216496464008,0.4444444444444444,0.3944308777642111
6993,Leganés,303532,4,0,Error,Error,0.5,Error,Error,Error,Error,Error,0.5,0
6994,Leganés,303532,5,13,Error,Error,1.7,Error,Error,Error,Error,0.26180850690917845,0.32727272727272727,0.45232001061269356
6995,Leganés,303532,6,12,Error,Error,1.8363636363636364,Error,Error,Error,Error,0.24411697265738314,0.19090909090909092,0.2474644822205798
6996,Celta Vigo,303516,0,15,Error,Error,2.109090909090909,3,4,3.3636363636363638,Brais Méndez Portela,0.2688626854350664,0.2727272727272727,0.23610793247156883
6997,Celta Vigo,303516,1,25,Error,Error,1.790909090909091,2,3,2.909090909090909,Jacobo González Rodrigañez,0.27905692605165777,0.36363636363636365,0.4020872006377868
6998,Celta Vigo,303516,2,12,Error,Error,1.6727272727272726,Error,Error,Error,Error,0.2653050087663923,0.3181818181818182,0.2886703063018852
6999,Celta Vigo,303516,3,6,Error,Error,1.4642857142857142,Error,Error,Error,Error,0.33663650633126374,0.23214285714285715,0.1925
7000,Celta Vigo,303516,4,11,Error,Error,1.7454545454545454,2,3,2.6363636363636362,Denis Suárez Fernández,0.2755812797966807,0.37272727272727274,0.5139930162500705
7001,Celta Vigo,303516,5,14,Error,Error,1.6333333333333333,Error,Error,Error,Error,0.27555457020342083,0.3333333333333333,0.4732164404223228
7002,Barcelona,303516,0,19,Error,Error,1.4090909090909092,2,2,2,Anssumane Fati,0.2940091141195879,0.5909090909090909,0.6704382969523834
7003,Barcelona,303516,1,25,Error,Error,1.290909090909091,2,2,2,Anssumane Fati,0.29343941522329,0.7090909090909091,0.7262896039046656
7004,Barcelona,303516,2,13,Error,Error,1.4727272727272727,2,3,2.090909090909091,Anssumane Fati,0.288882326103054,0.5454545454545454,0.6175546955255286
7005,Barcelona,303516,3,6,Error,Error,1.8555555555555556,2,4,2.8,Arturo Erasmo Vidal Pardo,0.30070586281636447,0.36666666666666664,0.4185868011769651
7006,Barcelona,303516,4,11,Error,Error,1.4454545454545455,Error,Error,Error,Error,0.24365666428433136,0.2727272727272727,0.28164320527956893
7007,Barcelona,303516,5,14,Error,Error,1.9111111111111112,2,4,2.8,Antoine Griezmann,0.29034126624914475,0.3111111111111111,0.46186166774402065
7008,Barcelona,303596,0,44,Error,Error,1.2454545454545454,1,2,1.9090909090909092,Sergi Roberto Carnicer,0.29735621543038343,0.7545454545454545,0.7718266261065063
7009,Barcelona,303596,1,8,Error,Error,1.8363636363636364,2,4,2.909090909090909,Clément Lenglet,0.27497417730788076,0.36363636363636365,0.5516222225001534
7010,Barcelona,303596,2,21,Error,Error,1.4,2,3,2.090909090909091,Antoine Griezmann,0.2898755956230078,0.6090909090909091,0.6692564048442062
7011,Barcelona,303596,3,15,Error,Error,1.696969696969697,2,3,2.5,Frenkie de Jong,0.2763823581322818,0.4090909090909091,0.44325581834798866
7012,Real Madrid,303596,0,45,Error,Error,1.2181818181818183,1,2,1.9090909090909092,Ferland Mendy,0.2948530454379347,0.7818181818181819,0.8046984857274859
7013,Real Madrid,303596,1,9,Error,Error,1.7545454545454546,2,4,2.909090909090909,Carlos Henrique Casimiro,0.2775796702089465,0.41818181818181815,0.43078431189636623
7014,Real Madrid,303596,2,20,Error,Error,1.4545454545454546,Error,Error,Error,Error,0.2645775351649767,0.43636363636363634,0.5260991739275043
7015,Real Madrid,303596,3,14,Error,Error,1.7454545454545454,2,3,2.8181818181818183,Carlos Henrique Casimiro,0.28080878749259075,0.39090909090909093,0.47857788891238007
7016,Barcelona,303430,0,14,Error,Error,1.5363636363636364,2,3,2.3636363636363638,Arthur Henrique Ramos de Oliveira Melo,0.2815339902712857,0.509090909090909,0.5723160118184862
7017,Barcelona,303430,1,27,Error,Error,1.4,2,2,2,Antoine Griezmann,0.29546201335450195,0.6,0.7010628232273919
7018,Barcelona,303430,2,0,Error,Error,1.9285714285714286,Error,Error,Error,Error,0.30815979772056307,0.23809523809523808,0.1619047619047619
7019,Barcelona,303430,3,9,Error,Error,1.481818181818182,Error,Error,Error,Error,0.27879222624119204,0.4090909090909091,0.46056642172600515
7020,Barcelona,303430,4,20,Error,Error,1.5227272727272727,2,3,2.4166666666666665,Clément Lenglet,0.2741994354968104,0.5227272727272727,0.5903095532044577
7021,Barcelona,303430,5,15,Error,Error,1.6272727272727272,2,3,2.4545454545454546,Clément Lenglet,0.2776651163262529,0.45454545454545453,0.4837681317925225
7022,Villarreal,303430,0,14,Error,Error,1.6363636363636365,2,4,2.6363636363636362,André-Frank Zambo Anguissa,0.2873178344724127,0.45454545454545453,0.5085677524381994
7023,Villarreal,303430,1,28,Error,Error,1.2727272727272727,1,2,1.9090909090909092,Vicente Iborra De La Fuente,0.29596689277619376,0.7272727272727273,0.7916019344757547
7024,Villarreal,303430,2,0,Error,Error,1.0,1,1,1,Rubén Peña Jiménez,0.7071067811865476,1.0,0
7025,Villarreal,303430,3,11,Error,Error,1.7454545454545454,2,4,2.8181818181818183,Raúl Albiol Tortajada,0.28342713143528125,0.39090909090909093,0.5416949224430875
7026,Villarreal,303430,4,18,Error,Error,1.7954545454545454,2,4,2.75,Raúl Albiol Tortajada,0.27189339032895044,0.36363636363636365,0.5139521616727499
7027,Villarreal,303430,5,14,Error,Error,1.8555555555555556,2,4,2.8,Pau Francisco Torres,0.28478712135689255,0.34444444444444444,0.3835440874914559
7028,Villarreal,303725,0,12,Error,Error,1.7545454545454546,2,3,2.6363636363636362,Alberto Moreno Pérez,0.2904235335010417,0.38181818181818183,0.4439642184904303
7029,Villarreal,303725,1,4,Error,Error,1.3333333333333333,Error,Error,Error,Error,Error,0.14285714285714285,0
7030,Villarreal,303725,2,14,Error,Error,1.9636363636363636,2,4,2.909090909090909,Mario Gaspar Pérez Martínez,0.2835948944399582,0.3090909090909091,0.28073787810629913
7031,Villarreal,303725,3,5,Error,Error,0.4,Error,Error,Error,Error,Error,0.2,0
7032,Villarreal,303725,4,2,Error,Error,2.2666666666666666,Error,Error,Error,Error,0.23475745355228272,0.17777777777777778,0.24763736263736263
7033,Villarreal,303725,5,8,Error,Error,1.7545454545454546,Error,Error,Error,Error,0.261916935277712,0.34545454545454546,0.45934465263733554
7034,Villarreal,303725,6,10,Error,Error,2.2333333333333334,2,6,3.6,Bruno Soriano Llido,0.29454022015534626,0.26666666666666666,0.4375452196382429
7035,Villarreal,303725,7,8,Error,Error,1.6818181818181819,2,3,2.4545454545454546,Alberto Moreno Pérez,0.28968847069903614,0.38181818181818183,0.3779523901004929
7036,Villarreal,303725,8,12,Error,Error,1.6090909090909091,Error,Error,Error,Error,0.2753579293986784,0.33636363636363636,0.35185443211759
7037,Barcelona,303725,0,12,Error,Error,1.4545454545454546,2,2,2,Antoine Griezmann,0.29211225985536615,0.5454545454545454,0.5869205567420875
