,Team,MatchID,Split No.,Period,Delta Time,Delta xG,Weakly Connected,Strongly Connected,Average Shortest Path,Radius,Diameter,Eccentricity Mean,Central Node,Average Eigenvector Centrality,Density,Mean Clustering
4675,Osasuna,3773665,3,2,31,0.403546936,True,True,1.7527472527472527,2,4,2.7142857142857144,David García Zubiría,0.24207549969632047,0.3956043956043956,0.4693469328588694
4676,Barcelona,3773665,0,1,29,0.34169262,True,True,1.3636363636363635,2,2,2,Antoine Griezmann,0.29670135460780506,0.6363636363636364,0.6626471004611297
4677,Barcelona,3773665,1,1,15,0.062094813,True,True,1.4272727272727272,2,3,2.090909090909091,Antoine Griezmann,0.2882886623652067,0.5818181818181818,0.671110273926498
4678,Barcelona,3773665,2,2,15,0.324592432,True,True,1.5272727272727273,2,3,2.3636363636363638,Frenkie de Jong,0.2876858008106291,0.5181818181818182,0.6019117711080995
4679,Barcelona,3773665,3,2,31,0.44844181800000005,True,False,1.5857142857142856,Error,Error,Error,Error,0.2349058506460693,0.40476190476190477,0.539323012668909
4680,Real Madrid,3773497,0,1,12,0.20422602,True,True,1.7,2,3,2.4545454545454546,Carlos Henrique Casimiro,0.28587982798799105,0.42727272727272725,0.5213082388448957
4681,Real Madrid,3773497,1,1,13,0.195633485,True,True,2.109090909090909,3,5,3.4545454545454546,Carlos Henrique Casimiro,0.28084485163500084,0.2818181818181818,0.2683788433788434
4682,Real Madrid,3773497,2,1,17,0.60785977,True,True,1.7333333333333334,2,4,3.1,Ferland Mendy,0.28525551178771585,0.45555555555555555,0.5198847488940368
4683,Real Madrid,3773497,3,2,14,0.15491973,True,True,1.8222222222222222,2,4,3.1,Luka Modrić,0.28959333275599314,0.4,0.5066566790192951
4684,Real Madrid,3773497,4,2,11,0.26105595,True,True,2.3,3,5,4.1,José Ignacio Fernández Iglesias,0.25841785424962954,0.26666666666666666,0.21792857142857142
4685,Real Madrid,3773497,5,2,23,0.23743805599999998,True,False,1.8611111111111112,Error,Error,Error,Error,0.28020739243110004,0.2777777777777778,0.2985721069054402
4686,Barcelona,3773497,0,1,12,0.023808738,True,True,1.5454545454545454,2,3,2.3636363636363638,Frenkie de Jong,0.2885140233487594,0.509090909090909,0.5526458808956347
4687,Barcelona,3773497,1,1,13,0.31809115,True,True,1.7,2,4,2.9,Jordi Alba Ramos,0.2977865304326547,0.4222222222222222,0.48547646031248604
4688,Barcelona,3773497,2,1,20,0.25972935799999997,True,True,1.4090909090909092,2,3,2.090909090909091,Clément Lenglet,0.2940379766859073,0.6090909090909091,0.6610921441667124
4689,Barcelona,3773497,3,2,14,0.38632863,True,True,1.5545454545454545,2,4,2.6363636363636362,Antoine Griezmann,0.2777950117289296,0.5272727272727272,0.5937997525566379
4690,Barcelona,3773497,4,2,11,0.15626392700000002,True,True,1.8106060606060606,2,3,2.6666666666666665,Jordi Alba Ramos,0.26874636485412695,0.3333333333333333,0.38461516896067227
4691,Barcelona,3773497,5,2,23,0.420545289,True,True,1.6515151515151516,2,3,2.4166666666666665,Antoine Griezmann,0.267111986159373,0.45454545454545453,0.6864700895540008
4692,Barcelona,3773660,0,1,45,1.151373214,True,True,1.2181818181818183,1,2,1.9090909090909092,Jordi Alba Ramos,0.29319044531701244,0.7818181818181819,0.8374732894093944
4693,Barcelona,3773660,1,2,12,0.217036252,True,True,1.5,2,3,2.1818181818181817,Antoine Griezmann,0.29230893240777833,0.5181818181818182,0.5132351128043809
4694,Barcelona,3773660,2,2,12,0.211313256,True,True,1.5666666666666667,2,3,2.4,Antoine Griezmann,0.30179393405881294,0.4888888888888889,0.521001807668764
4695,Barcelona,3773660,3,2,26,0.70276973,True,False,1.4090909090909092,Error,Error,Error,Error,0.2642472612104847,0.4772727272727273,0.5784209245151927
4696,Levante,3773660,0,1,45,0.8860454400000002,True,True,1.3,2,2,2,Aitor Fernández Abarisketa,0.2952914986773078,0.7,0.7050300308129442
4697,Levante,3773660,1,2,11,0.0,True,True,1.9333333333333333,3,4,3.2,Aitor Fernández Abarisketa,0.297584758809734,0.32222222222222224,0.2772714478503952
4698,Levante,3773660,2,2,12,0.0,True,False,1.0714285714285714,Error,Error,Error,Error,0.24158681638438892,0.19642857142857142,0.09027777777777778
4699,Levante,3773660,3,2,26,0.054547454,True,True,1.7820512820512822,2,4,2.923076923076923,Mickaël Malsa,0.2450939281915945,0.391025641025641,0.5315716962775786
4700,Barcelona,3773593,0,1,14,0.11887631900000001,True,True,1.490909090909091,2,3,2.090909090909091,Anssumane Fati,0.28791649320607837,0.5181818181818182,0.5722364901729163
4701,Barcelona,3773593,1,1,19,1.6177548050000001,True,True,1.3909090909090909,2,2,2,Anssumane Fati,0.2902851072706059,0.6090909090909091,0.6741453121932288
4702,Barcelona,3773593,2,1,10,0.18279381,True,True,1.8272727272727274,2,4,3,Lionel Andrés Messi Cuccittini,0.2733347641898149,0.36363636363636365,0.36574361147377427
4703,Barcelona,3773593,3,2,24,0.19662368800000002,True,True,1.309090909090909,1,2,1.9090909090909092,Frenkie de Jong,0.29538890649249644,0.6909090909090909,0.7653119780975088
4704,Barcelona,3773593,4,2,24,0.516868086,True,True,1.685897435897436,2,3,2.4615384615384617,Sergi Roberto Carnicer,0.25764257928114664,0.40384615384615385,0.4841608056746753
4705,Villarreal,3773593,0,1,14,0.0,True,True,1.7363636363636363,2,4,2.727272727272727,Daniel Parejo Muñoz,0.2828541570510222,0.39090909090909093,0.420457114134992
4706,Villarreal,3773593,1,1,19,0.0,True,True,1.6090909090909091,2,3,2.3636363636363638,Daniel Parejo Muñoz,0.2858803295280627,0.4818181818181818,0.5747464280480448
4707,Villarreal,3773593,2,1,11,0.095710852,True,True,1.8363636363636364,2,4,2.8181818181818183,Daniel Parejo Muñoz,0.27364880439785133,0.33636363636363636,0.3761095751793426
4708,Villarreal,3773593,3,2,23,0.01776851,True,True,1.4636363636363636,2,3,2.1818181818181817,Daniel Parejo Muñoz,0.28998578806684777,0.5545454545454546,0.6809704616220968
4709,Villarreal,3773593,4,2,24,0.060542934,True,True,1.6593406593406594,2,3,2.5714285714285716,Daniel Parejo Muñoz,0.24366437075831743,0.4230769230769231,0.601698706023896
4710,Celta Vigo,3773466,0,1,31,0.060354456,True,True,1.5727272727272728,2,3,2.3636363636363638,Denis Suárez Fernández,0.2804119467538288,0.4727272727272727,0.4823075529779254
4711,Celta Vigo,3773466,1,1,18,0.0,True,True,2.081818181818182,2,5,3.4545454545454546,Hugo Mallo Novegil,0.2620740045994797,0.3,0.4203019203019203
4712,Celta Vigo,3773466,2,2,14,0.06913232,True,True,1.8222222222222222,2,4,3.1,Renato Fabrizio Tapia Cortijo,0.28986401624438773,0.37777777777777777,0.5460268236665295
4713,Celta Vigo,3773466,3,2,11,0.0,True,False,2.0545454545454547,Error,Error,Error,Error,0.2603944653692657,0.22727272727272727,0.27424242424242423
4714,Celta Vigo,3773466,4,2,24,0.43321633299999995,True,True,1.5,2,3,2.1666666666666665,Denis Suárez Fernández,0.2716220916550435,0.5151515151515151,0.6033915178007025
4715,Barcelona,3773466,0,1,30,0.101389649,True,True,1.3,2,3,2.272727272727273,Frenkie de Jong,0.2863548388596811,0.7272727272727273,0.7673455976992557
4716,Barcelona,3773466,1,1,14,0.0,True,True,1.5818181818181818,2,3,2.3636363636363638,Lionel Andrés Messi Cuccittini,0.2873255467265221,0.4727272727272727,0.5234433704602216
4717,Barcelona,3773466,2,2,13,0.037873223,True,True,1.5666666666666667,2,3,2.2,Anssumane Fati,0.3086517507628726,0.45555555555555555,0.48180679670397564
4718,Barcelona,3773466,3,2,12,0.19525041399999998,True,True,2.1222222222222222,2,5,3.4,Frenkie de Jong,0.27499180977015025,0.28888888888888886,0.311474358974359
4719,Barcelona,3773466,4,2,24,0.43460476000000003,True,True,1.7222222222222223,2,3,2.4444444444444446,Jordi Alba Ramos,0.3184317415178984,0.4166666666666667,0.651342383107089
4720,Barcelona,3773585,0,1,47,0.818905069,True,True,1.4,2,3,2.272727272727273,Anssumane Fati,0.28553781526953864,0.6272727272727273,0.6878737253768409
4721,Barcelona,3773585,1,2,16,0.113676526,True,True,1.509090909090909,2,3,2.4545454545454546,Clément Lenglet,0.28934210506231584,0.5363636363636364,0.6009984213935262
4722,Barcelona,3773585,2,2,18,0.189989842,True,True,1.6,2,3,2.5454545454545454,Frenkie de Jong,0.2726344622025714,0.4636363636363636,0.5479265041753987
4723,Barcelona,3773585,3,2,15,0.0,True,True,1.7727272727272727,2,3,2.75,Ousmane Dembélé,0.26310130012192606,0.3787878787878788,0.5530101123227797
4724,Real Madrid,3773585,0,1,45,1.23877207,True,True,1.303030303030303,2,2,2,Carlos Henrique Casimiro,0.281550441682132,0.696969696969697,0.7480693623796174
4725,Real Madrid,3773585,1,2,17,0.913985022,True,False,1.5,Error,Error,Error,Error,0.2798925233043348,0.37272727272727274,0.42357976122682006
4726,Real Madrid,3773585,2,2,17,0.0,True,True,1.7045454545454546,2,3,2.5,Carlos Henrique Casimiro,0.2665084875525593,0.3939393939393939,0.5529587655786597
4727,Real Madrid,3773585,3,2,14,1.268457806,True,True,1.7363636363636363,2,3,2.6363636363636362,Toni Kroos,0.2890650432356512,0.39090909090909093,0.3279529955787395
4728,Huesca,3773552,0,1,26,0.0,True,True,1.9636363636363636,2,4,3.272727272727273,Pedro Mosquera Parada,0.26183893508360934,0.34545454545454546,0.33736463699698993
4729,Huesca,3773552,1,1,19,0.0,True,True,1.6090909090909091,2,3,2.3636363636363638,Jaime Seoane Valenciano,0.28643766694021255,0.4636363636363636,0.5435155555889151
4730,Huesca,3773552,2,2,19,0.20842801,True,True,1.7272727272727273,2,3,2.6363636363636362,Javier Galán Gil,0.27773168133443205,0.4,0.5202192359231896
4731,Huesca,3773552,3,2,15,0.014620643,True,True,2.4358974358974357,3,5,4.230769230769231,Idrissa Doumbia,0.25028759993454186,0.1987179487179487,0.3077960501037424
4732,Huesca,3773552,4,2,11,0.054120658,True,True,1.7818181818181817,2,4,2.5454545454545454,Dimitrios Siovas,0.2837797150203714,0.37272727272727274,0.4663971649265767
4733,Barcelona,3773552,0,1,26,1.662813747,True,True,1.2727272727272727,1,2,1.9090909090909092,Clément Lenglet,0.29465929731011664,0.7272727272727273,0.8053466919870796
4734,Barcelona,3773552,1,1,18,0.498416206,True,True,1.6363636363636365,2,4,2.8181818181818183,Clément Lenglet,0.27608756199712886,0.4818181818181818,0.6771290693805009
4735,Barcelona,3773552,2,2,19,0.267980548,True,True,1.4272727272727272,2,3,2.1818181818181817,Clément Lenglet,0.2889125883203211,0.6,0.7066662087293989
4736,Barcelona,3773552,3,2,16,0.33577594,True,True,1.4090909090909092,2,2,2,Clément Lenglet,0.2754446660698987,0.5909090909090909,0.6907513118476218
4737,Barcelona,3773552,4,2,12,0.0,True,True,2.5,2,7,4.454545454545454,Marc-André ter Stegen,0.2702043969837694,0.21818181818181817,0.23982683982683983
4738,Barcelona,3773672,0,1,45,1.076222513,True,True,1.2181818181818183,1,2,1.9090909090909092,Sergio Busquets i Burgos,0.296402838542291,0.7818181818181819,0.8406945906129365
4739,Barcelona,3773672,1,2,15,0.0,True,True,1.3909090909090909,2,3,2.090909090909091,Frenkie de Jong,0.2892851130946505,0.6181818181818182,0.6190303146449859
4740,Barcelona,3773672,2,2,14,0.0,True,True,1.8363636363636364,2,4,2.909090909090909,Gerard Piqué Bernabéu,0.28031984968010765,0.36363636363636365,0.4790991891815846
4741,Barcelona,3773672,3,2,21,0.713335488,True,True,1.5363636363636364,2,3,2.272727272727273,Francisco António Machado Mota de Castro Trincão,0.27829012621566834,0.5181818181818182,0.6154619617618652
4742,Sevilla,3773672,0,1,45,0.30340100299999995,True,True,1.2272727272727273,1,2,1.9090909090909092,Diego Carlos Santos Silva,0.297660077310909,0.7727272727272727,0.7898211897818123
4743,Sevilla,3773672,1,2,14,0.0211563,True,False,1.5272727272727273,Error,Error,Error,Error,0.2848772356265702,0.36363636363636365,0.3708602230250717
4744,Sevilla,3773672,2,2,12,0.373739356,True,True,1.7454545454545454,2,3,2.909090909090909,Joan Jordán Moreno,0.28359282782835443,0.38181818181818183,0.34372057345037926
4745,Sevilla,3773672,3,2,21,0.013903195,True,True,1.6893939393939394,2,3,2.6666666666666665,Jules Koundé,0.2752034624898862,0.4090909090909091,0.47552521280462456
4746,Deportivo Alavés,3773386,0,1,30,1.083204966,True,True,1.7545454545454546,2,3,2.6363636363636362,Deyverson Brum Silva Acosta,0.2896586195453959,0.38181818181818183,0.33366225277989986
4747,Deportivo Alavés,3773386,1,1,14,0.015035693,True,False,1.6666666666666667,Error,Error,Error,Error,0.24750790191020786,0.19444444444444445,0.3611111111111111
4748,Deportivo Alavés,3773386,2,2,11,0.0,True,False,1.2444444444444445,Error,Error,Error,Error,Error,0.17777777777777778,0.08162393162393163
4749,Deportivo Alavés,3773386,3,2,15,0.03413267,True,False,1.5272727272727273,Error,Error,Error,Error,0.25504239717699506,0.17272727272727273,0.24270613107822409
4750,Deportivo Alavés,3773386,4,2,23,0.0,True,False,1.1666666666666667,Error,Error,Error,Error,0.2356661935972192,0.18055555555555555,0.2462962962962963
4751,Barcelona,3773386,0,1,30,0.5444758199999999,True,True,1.3181818181818181,2,2,2,Anssumane Fati,0.2938694045478984,0.6818181818181818,0.7551170768523422
4752,Barcelona,3773386,1,1,17,0.39817365,True,True,1.509090909090909,2,3,2.3636363636363638,Anssumane Fati,0.28591093285500063,0.5272727272727272,0.670487532578696
4753,Barcelona,3773386,2,2,11,0.135374214,True,True,1.5363636363636364,2,3,2.4545454545454546,Sergi Roberto Carnicer,0.2858874714207414,0.509090909090909,0.6223630835194524
4754,Barcelona,3773386,3,2,13,0.511670824,True,True,1.6,2,3,2.8,Jordi Alba Ramos,0.28570671481889653,0.4888888888888889,0.6886626215153399
4755,Barcelona,3773386,4,2,22,0.6852115419999999,True,True,1.4393939393939394,2,3,2.3333333333333335,Frenkie de Jong,0.272172925127033,0.5984848484848485,0.699429815398454
4756,Granada,3773565,0,1,11,0.055305667,True,True,1.790909090909091,2,4,2.6363636363636362,Germán Sánchez Barahona,0.2908178210585648,0.36363636363636365,0.36372434920943936
4757,Granada,3773565,1,1,23,0.08783274299999999,True,True,1.7818181818181817,2,4,2.909090909090909,Carlos Neva Tey,0.2839632538779044,0.37272727272727274,0.4670248698841074
4758,Granada,3773565,2,1,11,0.0,True,False,1.5888888888888888,Error,Error,Error,Error,0.27848252813538454,0.2,0.15591269841269842
4759,Granada,3773565,3,2,17,0.26951243,True,True,1.7636363636363637,2,3,2.4545454545454546,Germán Sánchez Barahona,0.278747041902981,0.37272727272727274,0.5612901940700802
4760,Granada,3773565,4,2,17,0.0,True,True,2.388888888888889,3,6,4,Luis Milla Manzanares,0.30299772041496,0.25,0.16545994616170054
4761,Granada,3773565,5,2,11,0.038833072999999996,True,True,2.25,2,5,3.5,Yan Brice Eteki,0.3256154867253986,0.26785714285714285,0.40694444444444444
4762,Barcelona,3773565,0,1,11,0.444442138,True,True,1.6,2,3,2.272727272727273,Lionel Andrés Messi Cuccittini,0.2906311224304842,0.45454545454545453,0.5980027166554336
4763,Barcelona,3773565,1,1,21,0.163117799,True,True,1.3727272727272728,2,2,2,Antoine Griezmann,0.29422472381851195,0.6272727272727273,0.6753083207152332
4764,Barcelona,3773565,2,1,10,0.161293942,True,True,1.7272727272727273,2,4,2.8181818181818183,Pedro González López,0.2836998595210749,0.41818181818181815,0.5634884544392859
4765,Barcelona,3773565,3,2,17,0.15813914,True,True,1.309090909090909,2,2,2,Antoine Griezmann,0.2958236513928157,0.6909090909090909,0.7373462630519143
4766,Barcelona,3773565,4,2,16,0.33054509,True,True,1.5192307692307692,2,3,2.1538461538461537,Antoine Griezmann,0.26625188244645415,0.5,0.6713663090276747
4767,Barcelona,3773565,5,2,11,0.25900352,True,True,1.6181818181818182,2,3,2.4545454545454546,Antoine Griezmann,0.27723825882409303,0.45454545454545453,0.5898621660079306
4768,Getafe,3773587,0,1,45,0.217619208,True,True,1.5,2,3,2.090909090909091,Damián Nicolás Suárez Suárez,0.2876157422918817,0.509090909090909,0.5140377866825951
4769,Getafe,3773587,1,2,15,0.76,True,True,2.2666666666666666,3,5,3.8,Juan Camilo Hernández Suárez,0.3055131854297175,0.24444444444444444,0.12174603174603174
4770,Getafe,3773587,2,2,18,0.11207417,False,False,Error,Error,Error,Error,Error,0.2438726738658052,0.19047619047619047,0
4771,Getafe,3773587,3,2,17,0.6081647020000001,True,False,0.2,Error,Error,Error,Error,Error,0.2,0
4772,Barcelona,3773587,0,1,45,0.58655807,True,True,1.190909090909091,2,2,2,Antoine Griezmann,0.29411309457145723,0.8090909090909091,0.8360741527834579
4773,Barcelona,3773587,1,2,16,0.0,True,True,1.5909090909090908,2,3,2.3636363636363638,Antoine Griezmann,0.2883307454293749,0.4636363636363636,0.5104004866863264
4774,Barcelona,3773587,2,2,18,0.112450424,True,True,1.490909090909091,2,3,2.1818181818181817,Frenkie de Jong,0.29467986253394746,0.5272727272727272,0.5575145659593685
4775,Barcelona,3773587,3,2,18,0.18246906000000002,True,True,1.5272727272727273,2,3,2.090909090909091,Clément Lenglet,0.29283477296967164,0.4818181818181818,0.5138151249293342
4776,Atlético Madrid,3773656,0,1,48,0.647019102,True,True,1.4181818181818182,2,3,2.3636363636363638,Jan Oblak,0.28790109025572913,0.6181818181818182,0.6920295820376778
4777,Atlético Madrid,3773656,1,2,11,0.0,True,True,1.7454545454545454,2,4,2.8181818181818183,Jorge Resurrección Merodio,0.2750310943367798,0.39090909090909093,0.5667141859061817
4778,Atlético Madrid,3773656,2,2,16,0.154598715,True,True,1.6363636363636365,2,3,2.3636363636363638,João Félix Sequeira,0.28356849347214697,0.43636363636363634,0.6158543958599343
4779,Atlético Madrid,3773656,3,2,22,0.085328804,True,True,1.8974358974358974,2,4,3,João Félix Sequeira,0.25553193024785203,0.3076923076923077,0.3927843896786054
4780,Barcelona,3773656,0,1,45,0.48663360999999994,True,True,1.2545454545454546,1,2,1.9090909090909092,Miralem Pjanić,0.2928663222356682,0.7454545454545455,0.8170556341832087
4781,Barcelona,3773656,1,2,11,0.051437311,True,True,1.7636363636363637,2,3,2.727272727272727,Miralem Pjanić,0.2853675233982864,0.38181818181818183,0.5308317931562038
4782,Barcelona,3773656,2,2,16,0.37982687099999995,True,True,1.9318181818181819,2,4,2.8333333333333335,Lionel Andrés Messi Cuccittini,0.2721562310055936,0.3106060606060606,0.48217530238403106
4783,Barcelona,3773656,3,2,22,0.26642186199999995,True,True,1.518181818181818,2,3,2.1818181818181817,Clément Lenglet,0.2876999150839469,0.509090909090909,0.6505815675413704
4784,Barcelona,3773377,0,1,28,0.029013919,True,True,1.3272727272727274,1,2,1.9090909090909092,Sergio Busquets i Burgos,0.29239958762829077,0.6727272727272727,0.7658529829422325
4785,Barcelona,3773377,1,1,17,1.7729714865,True,True,1.6181818181818182,2,3,2.272727272727273,Lionel Andrés Messi Cuccittini,0.28238879660588734,0.45454545454545453,0.5801750772531872
4786,Barcelona,3773377,2,2,23,0.598382221,True,True,1.4,2,3,2.3636363636363638,Antoine Griezmann,0.288342455586117,0.6363636363636364,0.7511497669473207
4787,Barcelona,3773377,3,2,25,0.66668266,True,True,1.7307692307692308,2,4,2.642857142857143,Clément Lenglet,0.24449027251452046,0.3626373626373626,0.5472309078071383
4788,Valencia,3773377,0,1,28,0.6109564620000001,True,True,1.5909090909090908,2,3,2.272727272727273,Carlos Soler Barragán,0.29196220376520965,0.44545454545454544,0.5297530131420506
4789,Valencia,3773377,1,1,22,0.292141048,True,False,2.1,Error,Error,Error,Error,0.2185414707758529,0.18181818181818182,0.1603030303030303
4790,Valencia,3773377,2,2,23,0.85668797,True,True,1.6181818181818182,2,3,2.3636363636363638,Carlos Soler Barragán,0.28790863363372854,0.44545454545454544,0.5028696075557594
4791,Valencia,3773377,3,2,24,0.0,True,True,2.340909090909091,3,5,4,José Luis Gayà Peña,0.25705269231070893,0.24242424242424243,0.2175925925925926
4792,Barcelona,3773457,0,1,27,0.776265836,True,True,1.2636363636363637,2,2,2,Antoine Griezmann,0.297353214473916,0.7363636363636363,0.7626157156653576
4793,Barcelona,3773457,1,1,17,0.053209948,True,True,1.5727272727272728,2,3,2.3636363636363638,Jordi Alba Ramos,0.28681148315883737,0.509090909090909,0.5515579302075134
4794,Barcelona,3773457,2,2,18,0.440165934,True,True,1.4545454545454546,2,3,2.090909090909091,Antoine Griezmann,0.2967118380091469,0.5545454545454546,0.49754618210515916
4795,Barcelona,3773457,3,2,14,0.07931463999999999,True,True,1.621212121212121,2,3,2.4166666666666665,Clément Lenglet,0.26831120204134296,0.4696969696969697,0.5527681211374684
4796,Barcelona,3773457,4,2,16,0.517518546,True,False,1.4015151515151516,Error,Error,Error,Error,0.2587750558601776,0.45454545454545453,0.6047875850706635
4797,Celta Vigo,3773457,0,1,26,0.0,True,True,1.5545454545454545,2,3,2.272727272727273,Aarón Martín Caricol,0.28782720007110596,0.4727272727272727,0.5151284704777374
4798,Celta Vigo,3773457,1,1,18,0.044802357,True,True,1.5,1,3,2.090909090909091,Francisco José Beltrán Peinado,0.29368689291212735,0.5181818181818182,0.640244088407622
4799,Celta Vigo,3773457,2,2,17,0.0,True,True,1.7727272727272727,2,3,2.727272727272727,Francisco José Beltrán Peinado,0.2803024113421405,0.35454545454545455,0.3878690390511387
4800,Celta Vigo,3773457,3,2,14,0.075845875,True,True,2.0303030303030303,2,4,3.1666666666666665,Denis Suárez Fernández,0.2588577505865611,0.2878787878787879,0.3295334757834758
4801,Celta Vigo,3773457,4,2,15,0.66443984,True,True,2.0090909090909093,3,4,3.4545454545454546,Aarón Martín Caricol,0.26197747472710325,0.3181818181818182,0.3275214090722112
4802,Barcelona,3773586,0,1,22,0.24490945000000003,True,True,1.3454545454545455,2,3,2.1818181818181817,Antoine Griezmann,0.2903799104758952,0.6727272727272727,0.7754296806041115
4803,Barcelona,3773586,1,1,21,0.5847304600000001,True,True,1.3909090909090909,2,2,2,Antoine Griezmann,0.2880955106649085,0.6090909090909091,0.6465838061661389
4804,Barcelona,3773586,2,2,14,0.25233917,True,True,1.4272727272727272,2,3,2.1818181818181817,Antoine Griezmann,0.2834805308404621,0.5909090909090909,0.7271895721646989
4805,Barcelona,3773586,3,2,14,0.096491566,True,True,1.6153846153846154,2,3,2.4615384615384617,Antoine Griezmann,0.25958697191620034,0.4358974358974359,0.4775738569723151
4806,Barcelona,3773586,4,2,19,0.1717313,True,False,1.371212121212121,Error,Error,Error,Error,0.2630121086303607,0.4772727272727273,0.6239146485217704
4807,Granada,3773586,0,1,22,0.0,True,True,1.981818181818182,2,4,3,Darwin Daniel Machís Marcano,0.27949805638016684,0.2727272727272727,0.22318968909878
4808,Granada,3773586,1,1,23,0.105682527,True,False,1.4333333333333333,Error,Error,Error,Error,0.2666887841679208,0.3111111111111111,0.35447548358074676
4809,Granada,3773586,2,2,15,0.0,True,False,1.9090909090909092,Error,Error,Error,Error,0.2712465338163747,0.2545454545454545,0.30703463203463205
4810,Granada,3773586,3,2,15,0.260757,True,True,2.0,3,4,3.375,Darwin Daniel Machís Marcano,0.33214615602811703,0.30357142857142855,0.42780448717948716
4811,Granada,3773586,4,2,19,0.152312227,True,False,1.25,Error,Error,Error,Error,0.3893931793666775,0.4,0.43333333333333335
4812,Barcelona,3773372,0,1,11,0.0,True,True,1.490909090909091,2,3,2.090909090909091,Antoine Griezmann,0.28881483235924443,0.5181818181818182,0.5779526159715743
4813,Barcelona,3773372,1,1,17,0.032446016,True,True,1.4454545454545455,2,2,2,Antoine Griezmann,0.294258051051468,0.5545454545454546,0.5711788517496834
4814,Barcelona,3773372,2,1,17,0.105381583,True,True,1.5363636363636364,2,3,2.272727272727273,Frenkie de Jong,0.28220479768485923,0.509090909090909,0.6178356123380414
4815,Barcelona,3773372,3,2,21,0.35375381000000006,True,True,1.518181818181818,2,3,2.4545454545454546,Antoine Griezmann,0.28401377465285904,0.5272727272727272,0.6322677743004547
4816,Barcelona,3773372,4,2,26,0.37967675999999995,True,True,1.6538461538461537,2,3,2.5384615384615383,Frenkie de Jong,0.26301874794331287,0.41025641025641024,0.5719670388452616
4817,Atlético Madrid,3773372,0,1,12,0.0650713,True,True,2.0444444444444443,2,4,3.1,Felipe Augusto de Almeida Monteiro,0.29694642415374234,0.3111111111111111,0.31174603174603177
4818,Atlético Madrid,3773372,1,1,16,0.14728358,True,True,2.0545454545454547,2,4,3.272727272727273,Kieran Trippier,0.26744350816092655,0.2909090909090909,0.3997902772251856
4819,Atlético Madrid,3773372,2,1,14,0.384494702,True,False,1.4363636363636363,Error,Error,Error,Error,0.2723633225562967,0.43636363636363634,0.5311807936644668
4820,Atlético Madrid,3773372,3,2,21,0.0256420515,True,True,1.5818181818181818,2,3,2.1818181818181817,Felipe Augusto de Almeida Monteiro,0.2902725971916603,0.4636363636363636,0.504435638898781
4821,Atlético Madrid,3773372,4,2,25,0.0,True,True,1.628787878787879,2,3,2.3333333333333335,Jan Oblak,0.2718088014854954,0.4318181818181818,0.5513117260361966
4822,Levante,3773387,0,1,24,0.032228962,True,True,1.6454545454545455,2,3,2.4545454545454546,Antonio García Aranda,0.2842906038495113,0.42727272727272725,0.4432885573870586
4823,Levante,3773387,1,1,20,0.03566817,True,True,1.5636363636363637,2,3,2.272727272727273,Roberto Suárez Pier,0.28948278024999174,0.4636363636363636,0.5350361732799359
4824,Levante,3773387,2,2,11,0.339230092,True,True,1.7363636363636363,2,4,2.727272727272727,Roberto Suárez Pier,0.2797661926857859,0.38181818181818183,0.43977433753010153
4825,Levante,3773387,3,2,15,0.22254053000000001,True,True,1.7954545454545454,2,4,2.9166666666666665,Mickaël Malsa,0.26796813047528173,0.36363636363636365,0.415409403747156
4826,Levante,3773387,4,2,21,0.31138717,True,False,1.8717948717948718,Error,Error,Error,Error,0.24687250690955662,0.26282051282051283,0.3488557289026895
4827,Barcelona,3773387,0,1,25,0.6992768730000001,True,True,1.3545454545454545,2,3,2.1818181818181817,Antoine Griezmann,0.29313102971707766,0.6636363636363637,0.711266481597505
4828,Barcelona,3773387,1,1,19,1.092103973,True,True,1.5,2,3,2.090909090909091,Antoine Griezmann,0.2852703410448321,0.5181818181818182,0.6083321485746146
4829,Barcelona,3773387,2,2,11,0.34842617800000003,True,True,1.518181818181818,2,3,2.090909090909091,Antoine Griezmann,0.2944457470311777,0.4909090909090909,0.5000487104178669
4830,Barcelona,3773387,3,2,17,0.64760967,True,True,1.6454545454545455,2,3,2.4545454545454546,Frenkie de Jong,0.2910831063284174,0.41818181818181815,0.3682524966048241
4831,Barcelona,3773387,4,2,21,0.07665076,True,True,1.8131868131868132,2,3,2.7142857142857144,Clément Lenglet,0.2493060454111454,0.33516483516483514,0.43691705060763897
4832,Valencia,3773695,0,1,45,0.19191765,True,True,1.3818181818181818,2,2,2,Antonio Latorre Grueso,0.2980139819125898,0.6181818181818182,0.6386193236086
4833,Valencia,3773695,1,2,11,0.872064,True,False,1.8333333333333333,Error,Error,Error,Error,0.26019507240041123,0.2111111111111111,0.10780316175053017
4834,Valencia,3773695,2,2,17,0.02145683,True,False,1.6,Error,Error,Error,Error,0.271526083309189,0.33636363636363636,0.4340106650029964
4835,Valencia,3773695,3,2,20,0.076397149,True,False,1.5227272727272727,Error,Error,Error,Error,0.25660650010718894,0.3787878787878788,0.42552463581875344
4836,Barcelona,3773695,0,1,45,0.822413937,True,True,1.209090909090909,2,2,2,Antoine Griezmann,0.29437922785910425,0.7909090909090909,0.8359274726428997
4837,Barcelona,3773695,1,2,11,1.526602456,True,True,1.6666666666666667,2,4,2.7,Pedro González López,0.29707804786857933,0.45555555555555555,0.5058466726363068
